회사명,지원기간,공고명,직무내용,자격요건,우대조건,경력조건,기술 스택,출처 URL,복지
바티에이아이,"마감일
상시",[바티] 자동화 노코드 툴 JAVA 백엔드 개발자,SW/솔루션,"• 5년 이상 Java(Spring framework) 개발 경험자(혹은 그에 준하는 실력을 갖추신 분)
• RESTful API에 대한 개발 경험이 있으신 분
• 새로운 것을 배우고 습득하는데 두려움이 없는 분","[성향]
• 끊임없는 연구와 신기술에 대한 욕구가 강한 분
• 기억보다는 기록을 좋아하시는 분
• 업무 효율화 또는 자동화에 대한 관심이 있으신 분
• 구성원과 협업을 좋아하고 서로 간의 도움을 주실 수 있는 분
• 긍정적인 업무 태도와 마인드

[기술과 경험]
• 스타트업 근무 경험자
• B2B SaaS 서비스 또는 RPA 자동화 관련 경험이 있으신 분
• MSA (MicroService Architecture), Event / Domain Driven Architecture 경험 및 지식
• 데이터베이스 모델링 가능하신 분
• 실시간 대규모 트래픽, 대용량 데이터 처리 경험자
• AWS 등 클라우드 기반 서비스 인프라 설계 및 관리를 수행한 경험이 있으신 분
• 자연어처리, 텍스트마이닝, 인공지능에 대한 경험이 있으신 분
• Nginx, Apache, Varnish, Redis, RabbitMQ, Kafka 등 다양한 오픈 소스 플랫폼 경험이 있으신 분
• Next.js 프레임워크 경험이 있으신 분","경력
경력 5~7년","Java
REST API
RPA
Spring Data JPA
Python
AWS Lambda
RabbitMQ
NLP
Redis",https://www.jumpit.co.kr/position/16047,"• 직무 수행에 필요한 최신 사양의 업무 장비와 소프트웨어 제공
• 8시~10시 출퇴근 선택제로 유연한 업무환경
• 월 3회 재택근무 병행
• 결재&승인 없는 유급 휴가 및 연차
• 업무 성장을 위한 외부 교육/세미나/컨퍼런스 지원
• 자기 계발을 위한 도서 비용 제공
• 20~30대의 젊고 밝은 분위기
• 1년에 단 하루, 특별한 생일을 더욱 행복하게 해줄 생일선물"
인콤정보통신,"마감일
2023-08-06",소프트웨어 연구개발자 채용,SW/솔루션,"• 학력 : 초대졸이상
• 경력 : 신입 / 경력 3년","• Image 프로그래밍 경력자 우대
• Rest API 경험 자
• Java 전자정보프레임워크 경험자","경력
신입~10년","Java
C#
ASP.NET
MSSQL
Oracle
Windows
Linux
.NET",https://www.jumpit.co.kr/position/17042,"• 직원 중심의 조직문화를 만들어갑니다.
자유복장, 자유로운 연차사용

• 편안하게 일할 수 있는 최선의 환경을 제공합니다.
회의실, 공기청정기, 사원증, 사무용품 지급

• 직원들의 자기계발을 존중합니다!
워크샵, 플레이샵, 신입사원교육(OJT), 직무능력향상교육, 리더쉽강화교육, 도서구입비지원, 멘토링제도, 교육비 지원, 음료제공(차, 커피), 신규입사자 멘토 제도

• 최고의 복지는 휴가죠!
연차, 경조휴가제, 근로자의 날 휴무"
전진건설로봇,"마감일
상시",전장 개발 경력 채용,SW/솔루션,"• 초대졸 이상 
• 전기/전자/제어관련 전공 및 개발업무 경력(5년 이상) 
• 프로그래밍 가능자 
• AutoCad 활용 가능자","• 전기/전자/제어 관련 자격증 소지자 
• 3D 설계 프로그램 능숙자 및 자격증 소지자 
• 인근 거주자","경력
경력 5~15년","Autocad
3D Rendering",https://www.jumpit.co.kr/position/9569,"• 성과급, PS(이익 분배) 제도 운영
• 출퇴근 유류비 지원
• 자녀 학자금 지원
• 임직원 건강검진, 단체상해보험 가입
• 경조사 지원, 경조 휴가제
• 상조회 운영
• 기숙사 운영(장거리 거주자)
• 리조트 이용권 등"
엔클로니,"마감일
상시",선행연구 S/W 개발자(C언어) / 팀장,SW/솔루션,"• C언어 개발자
• 해당 직무 경험자","• 전기/전기공학/컴퓨터/시스템공학 전공자
• Machine Learning 및 알고리즘 배경지식 보유자","경력
경력 5~20년","C++
C
Embedded Linux
C#
SW",https://www.jumpit.co.kr/position/12351,"• 기업분위기는 제조와 IT가 접목된 분위기이며, 신규프로젝트팀은 사옥 외 별도 사무실에 편안하게 신규개발 팀을 만들 예정입니다.
• 사람을 중시 문화이며, 근태, 복장 등 무관합니다.
• 연봉 수준 : 개인역량에 따라 협의 (업계최고 대우)"
케이씨이아이,"마감일
상시",응용프로그램 개발자,SW/솔루션,"• C++ 혹은 C# 등의 언어 중급자 이상
• 응용 소프트웨어 개발 경험","• OpenGL / Direct 3D 등의 3차원 영상 소프트웨어 개발자
• GUI 개발자
• Linux 및 Realtime OS 개발 및 운영 경험자
• 모델링 & 시뮬레이션(M&S), 가상현실(V.R) 경험자","경력
신입~10년","C#
C++
Linux
RDB",https://www.jumpit.co.kr/position/1312,"KCEI는 직원 중심의 복지제도를 시행하고 있습니다.
• 4대보험 가입, 상여금, 성과급, 연차수당, 장기근속수당, 자녀학자금 지원, 퇴직연금 등
• 자유로운 복장, 휴게실, 유니폼 지급, 공기청정기, 각종 경조사지원, 건강검진, 자유로운 연차사용, 명절선물, 생일선물/파티 등"
모빌테크,"마감일
상시",센서 융합 연구원,SW/솔루션,"• C / C++ Programming
• ROS Programming
• Linux 운영체제를 활용해 보셨던 분","• 네트워크에 대한 이해도가 있으신 분
• 센서 활용 경험(LiDAR, GPS, IMU, Radar, Camera, 열화상카메라, Motor, CAN통신, Serial 통신, Arduino, Raspberry Pi 등을 활용한 경험)
• 회로에 대한 이해도가 있으신 분
• 새로운 문제에 도전적이신 분","경력
신입","C++
c
ros
linux",https://www.jumpit.co.kr/position/15351,"업무 효율과 성장을 위한 무한 지원!
• 업무에 필요한 장비가 있으신가요? 언제든 요청해주시면 바로 준비해 드립니다😀😀
• 멤버들과 함께 읽고 싶은 좋은 책을 발견하셨다면 언제든 구입하세요!📕
• 직무 관련 컨퍼런스 및 외부 교육 참여 등 적극적으로 성장 지원을 장려하고 있습니다. 👨‍🎓

먹는 일에는 진심 🍚
• 점심 식사는 기본 지원, 퇴근이 늦어진다면 저녁 식사도 지원 😎
• 간식 창고는 절대 비어 있으면 안됩니다 🤪 먹고 싶은 간식이 있다면 언제든 말씀해주세요!

다양한 취향 존중 🥗💗☕
• 현재 모빌테크와 제휴된 식당은 총 12곳🤩 함께 맛집 투어 떠나볼까요?✈
• 어떤 맛을 좋아할지 몰라서 다 준비했어요! 다양한 캡슐 커피 라인업과 핸드 드립 장비도 준비되어 있습니다.

그 밖에도
• 매일매일 출근 시간에 대한 압박이 없는 유연출근제 ☀️
• 한달에 한번 원하는 날짜에 2시간 일찍 퇴근하기! (M-day)
• 매월 팀 운영비 지원! 🍕🍗 회식, 티타임 등 팀 빌딩을 위한 활동과 함께 사용해주세요🍰🥂"
토페스,"마감일
상시",소프트웨어 개발자,SW/솔루션,"• 컴퓨터공학/프로그램 등 공학계열 전공자 학사 이상
• C, C++, C#, WPF, Python 언어 등 개발
• JAVA, MFC, VB 언어 중 1가지 이상 분석 및 SM(System Management) 업무
• DataBase , TCP/IP 소켓 프로그래밍 개발
• Front-End/Back-End 개발
• 웹 어플리케이션 서버 개발/운영 개발
• 5년 이상의 경력 보유자","• 정보처리기사/산업기사 자격증 소지자
• 딥러닝 솔루션 개발 및 고도화
-> 영상처리/머신러닝/딥러닝 관련 개발 경험자
-> 딥러닝 기반 객체인식 기술 개발 및 최적화
-> 딥러닝 인공지능 알고리즘 구현 경험자
- 개발 프로젝트 실무 경험 우대
 -> TCP, UDP, HTTP, Serial 등 경험
 -> Oracle, MS-SQL, MariaDB 등 경험
 -> UI/UX(DevExpress, Report, Chart 등) 관련 경험
 -> 프로젝트 설계(PL) 경험
 -> 형상관리를 활용한 프로젝트 협업 경험
 -> Third Party 개발 경험
-> API 및 오픈소스 경험
-> 리눅스 기반 개발 경험
-> 협업 및 형상관리(Git, SVN) 경험","경력
경력 5~7년","C#
C++
Java
Mfc
Python
SW",https://www.jumpit.co.kr/position/5255,"• 각종 경조금 지원, 장기근속자 포상, 우수사원 표창/ 포상, 교육비 지원
• 사내 동호회 운영 등"
이즈파크,"마감일
상시",웹(Java) 솔루션 개발자,SW/솔루션,"• JAVA 개발 경력 3년 이상
• RDBMS SQL 활용 가능",• 협업을 통해 팀워크에 긍정적인 영향력을 발휘 할 수 있으신 분,"경력
경력 3~10년","Java
RDB
SW
SQL",https://www.jumpit.co.kr/position/13024,"• 성과 인센티브 지급
• 업무 통신비 지원
• 종합건강검진 지원(배우자 포함)
• 사외교육 및 자격증 취득 지원
• 명절 선물(백화점 상품권) 지급
• 시차 출퇴근제 시행
• 자유로운 연차 사용/정시 퇴근문화
• 미사용 연차 수당 지급"
엔클로니,"마감일
상시","[신규프로젝트팀] 선행 연구 개발 (SW), 비전 장비 개발",SW/솔루션,"• 신입 및 경력 1년 이상
• 비전영상처리 ( C++, CUDA 등 )","• 창의적이고 스마트한 열정 소유자
• 영어역량 비지니스 회화 가능자
• 대내외 원활한 커뮤니케이션 역량 보유","경력
신입~5년","C++
C#
SW
CUDA",https://www.jumpit.co.kr/position/11734,"• 기업분위기는 제조와 IT가 접목된 분위기이며, 신규프로젝트팀은 사옥 외 별도 사무실에 편안하게 신규개발팀입니다.
• 사람을 중시 문화이며, 근태, 복장 등 무관합니다.
• 연봉 수준 : 개인역량에 따라 협의 (업계최고 대우)
• 자유로운 연차 사용, 샌드위치 휴가, 리프레시휴가(하계/동계 약 10일간), 경조휴가, 장기근속자 수상, 카페테리아 운영, 생일자 상품권 지급, 명절선물 지급 등"
직스테크놀로지,"마감일
상시",솔루션개발팀 개발자 채용,SW/솔루션,"• 학력 : 초대졸 이상
• 신입/경력 (경력 연수 기재)
• C#, C++ 가능자","• CAD 전공자 우대
• 영어 우대
• 소프트웨어 관련 고급지식 보유자
• C++/MFC/C#/.Net/VBA/CAD_LISP 개발 유경험자
• 건설 설계 엔지니어링 실무 경험자 및 기본 캐드 리습 이해력이 높은 자","경력
신입~10년","c#
c++",https://www.jumpit.co.kr/position/15317,"[직원들의 열정에 보답하고 싶습니다.]
• 장기근속자 포상, 우수사원포상, 휴일(특근)수당, 연차수당, 4대 보험

[우리 회사만의 특별한 복지!]
• 생일선물/파티

[직원들의 자기계발을 존중합니다!]
• 워크샵, 자기계발비 지원, 점심식사 제공, 음료제공(차, 커피)

[편안하게 일할 수 있는 최선의 환경을 제공합니다.]
• 휴게실, 회의실, 카페테리아

[직원 중심의 조직문화를 만들어갑니다.]
• 자유복장

[최고의 복지는 휴가죠!]
• 연차, 근로자의 날 휴무, 육아휴직"
케이엠에스테크놀로지,"마감일
상시",network SW 솔루션 기술지원,SW/솔루션,"• 학력무관
• 경력무관","• 경력 1년 이상자
• 솔루션 유지보수 경력자
• 네트워크(L3, L4 등) 서버(Linux) 명령어 습득자
• C, C++ 이해자
• 공기업, 대기업 유지보수 경험자
• 제어기 검증 UDS통신 및 차량 네트워크 경험자
• 솔루션/클라우드/IDC(OP) 유지보수 경력자","경력
신입~10년","Network
C
C++
SW",https://www.jumpit.co.kr/position/14437,"• 중식제공
• 수습기간 3개월 급여 100% 지급
• 자유로운 연차/반차 사용
• 워라밸이 있는 삶! 눈치보지 않는 정시퇴근!
• 다양한 간식 및 핸드드립커피, 음료 등 제공
• 년 2회 성과급 제공
• 인재추천제도 운영
• 선택적 복지제도 운영
• 전 직원 자율출퇴근제
• 수평적 조직문화
• 휴일근무 시 대체휴무 지급
• 야근은 지양합니다!"
아이디알시스템,"마감일
상시",장비 운용 SW 개발자,SW/솔루션,"• C/C++/C# 사용 가능자
• SQL Query 이해 가능자","• PLC 및 설비통신 관련 개발 경험자
• 계측장비 제어 개발 경험자
• 해당직무 근무경험, 인근거주자
• 해외출장 가능자, 운전 가능자","경력
신입~10년","C#
C++
C
MySQL
MSSQL
SQL",https://www.jumpit.co.kr/position/16933,"• 자유복장
• 4대 보험
• 인센티브
• 연차
• 식비
• 기숙사 지원
• 경조사 지원
• 자기계발 지원
• 업무 장비 지원
• 팀 전용 법인 차량
• 유류대 지원"
알피니언메디칼시스템,"마감일
2023-07-31",[일진그룹 계열사] SW개발팀 UE파트/초음파 진단 장비 알고리즘 개발 채용,SW/솔루션,"• 학력 : 석사 이상(의료초음파, 의공학 또는 전자공학) 
• 경력 : 경력 무관(연구원~책임연구원) 
 - 초음파 신호·영상처리 또는 빔포밍 알고리즘 개발 경험 
• 필요기술 : 
 - Visual C, C++ 또는 Matlab 프로그래밍 능력 
 - 초음파 신호처리에 대한 이해와 알고리즘 개발 능력 
 - 타 그룹과의 업무 협의 능력 
 - 창의적이고 결과 중심의 추진 능력 
 - 분석 능력(Analytical Skills)","• 박사 이상 
• 의료초음파 전공(타 전공이어도 관심 있는 자 우대) 
• 초음파 의료기 개발, 신호처리 분야 경력","경력
신입~10년","Visual C++
C
C++
MATLAB
SW",https://www.jumpit.co.kr/position/16912,"• 휴가/교육 : 자유로운 연차휴가, 창립기념일 휴무, 시차출퇴근 운영, 사외교육 지원
• 선물/지원 : 생일자, 장기근속자 선물, 명절 선물(설/추석), 자녀학자금(고등학교, 대학교), 건강검진
• 포상 : 일진그룹포상(공로상, 특별상 등), 우수사원포상, 장기근속포상
• 식사/교통 : 사내식당 식사제공, 카페테리아/직원 라운지, 심야 택시비 지원, 카풀 지원금
• 경조사 : 경조금 및 경조휴가, 경조화환, 장례물품 지원
• 여가활동/기타 : 피트니스센터 운영, 사내 동호회 지원, 조직활성화비 지원"
루미르,"마감일
상시",[루미르] Embedded Software 개발,SW/솔루션,"• 경력(3년 이상) / 신입
• Strongly required skill and implementation experience in RTOS
• ARM 계열 CPU에 대한 이해 필수 
• C/C++(필수) 사용 가능 자","• MFC / ATL / Java / C# / Python 유경험자
• Software 신뢰성검사(정적 테스트, 동적 테스트) 유경험자","경력
신입~15년","C++
Embedded
C
Mfc
Java
Python
C#",https://www.jumpit.co.kr/position/1251,"• 4대보험, 자유로운 연차 사용 가능, 
• 근로자의날 휴무, 남성 출산휴가
• 생일자 선물지급 및 반차 제공
• 퇴직연금가입"
라온시스템즈,"마감일
상시",Digital 엔지니어 채용,SW/솔루션,"• 경력 : 경력 5년 이상(선임, 책임, 수석연구원급)
• 기타 필수 사항
 - 공학계열",• 자기주도적 업무를 지향하시는 분,"경력
경력 5~15년","FPGA
Embedded Linux
SW",https://www.jumpit.co.kr/position/15671,"• 인센티브제, 퇴직금, 4대 보험
• 각종 경조사 지원
• 워크샵, 신입사원교육(OJT), 자격증취득지원, 교육비 지원
• 경조휴가제, 창립일휴무, 근로자의 날 휴무, 산전 후 휴가
• 자유복장
• 통신비 지원"
모빌테크,"마감일
상시",QT 개발자(자율주행 센서데이터),SW/솔루션,"• C / C++, QT Programming
• Linux 운영체제를 활용해 보셨던 분","• 네트워크에 대한 이해도가 있으신 분
• 3D 시각화 기능 개발 경험
• 센서 활용 경험 
(LiDAR, GPS, IMU, Radar, Camera, 열화상카메라, Motor, CAN통신, Serial 통신, Arduino, Raspberry Pi 등을 활용한 경험)
• 회로에 대한 이해도가 있으신 분
• 새로운 문제에 도전적이신 분
• IT·스타트업에 대한 이해가 높으신 분","경력
신입","C
C++
Qt
Linux
SW",https://www.jumpit.co.kr/position/17078,"업무 효율과 성장을 위한 무한 지원!
• 업무에 필요한 장비가 있으신가요? 언제든 요청해주시면 바로 준비해 드립니다😀😀
• 멤버들과 함께 읽고 싶은 좋은 책을 발견하셨다면 언제든 구입하세요!📕
• 직무 관련 컨퍼런스 및 외부 교육 참여 등 적극적으로 성장 지원을 장려하고 있습니다. 👨‍🎓

먹는 일에는 진심 🍚
• 점심 식사는 기본 지원, 퇴근이 늦어진다면 저녁 식사도 지원 😎
• 간식 창고는 절대 비어 있으면 안됩니다 🤪 먹고 싶은 간식이 있다면 언제든 말씀해주세요!

다양한 취향 존중 🥗💗☕
• 현재 모빌테크와 제휴된 식당은 총 12곳🤩 함께 맛집 투어 떠나볼까요?✈
• 어떤 맛을 좋아할지 몰라서 다 준비했어요! 다양한 캡슐 커피 라인업과 핸드 드립 장비도 준비되어 있습니다.

그 밖에도
• 매일매일 출근 시간에 대한 압박이 없는 유연출근제 ☀️
• 한달에 한번 원하는 날짜에 2시간 일찍 퇴근하기! (M-day)
• 매월 팀 운영비 지원! 🍕🍗 회식, 티타임 등 팀 빌딩을 위한 활동과 함께 사용해주세요🍰🥂"
라온시스템즈,"마감일
상시",SW 개발자,SW/솔루션,"• C# WPF 프레임워크 개발 경험자
• SQL 쿼리 작성 가능자
• 네트워크 프로그래밍 경험자",• 정보처리기사 자격증 보유,"경력
신입~5년","C++
C#
Mfc
DB
WPF
SW
Network
SQL",https://www.jumpit.co.kr/position/15668,"• 인센티브제, 퇴직금, 4대 보험
• 각종 경조사 지원
• 워크샵, 신입사원교육(OJT), 자격증취득지원, 교육비 지원
• 경조휴가제, 창립일휴무, 근로자의 날 휴무, 산전 후 휴가
• 자유복장
• 통신비 지원"
미래컴퍼니,"마감일
상시",[(주)미래컴퍼니] 수술 로봇 시스템 제어 설계,SW/솔루션,"• 기계공학 관련 학과 (제어 공학 관련 과목 이수 필수)
• MATLAB/Simulink 가능
• C/C++ 프로그래밍 가능",• 의료기기 개발 경험,"경력
경력 3~20년","MATLAB
C
C++",https://www.jumpit.co.kr/position/13545,"• 기숙사(오산,구미,파주)
• 통근버스
• 차량유지비
• 조·중·석식 제공(지원)
• 교육비지원
• 직원대출제도
• 기타(선택적 복지 제도, 가족 의료비 지원, 단체상해&실비보험, 장기 근속자 휴가, 안식년 휴가제도, 콘도 이용 지원, 결혼기념일 휴가, 건강검진&보건상담, 경조사 지원, 생일/입사자/명절 선물 제공, 휴게실·카페테리아·체육시설, 신입사원교육(OJT), 직무능력향상교육)"
아이넵,"마감일
상시",SW 개발자 채용공고,SW/솔루션,• 자율과 책임의 문화 속에서 책임감이 강하신 분을 찾아요,"• Linux 환경 개발 가능자 우대
• 데이터베이스 경험자 우대(Oracle, MariaDB, PostgreSQL, 등) 
• AI 경험자 우대","경력
경력 2~10년","C
C++
Java
Go
Python",https://www.jumpit.co.kr/position/17916,"• 8시부터 10시 사이 자유롭게 출근하여 8시간 딱 근무하고 퇴근해요
• 금요일은 6시간 단축 근무를 해요
• 고 물가 속에서 점심 가격 걱정없이 점심을 위한 법인카드를 제공해요
• 체력 증진 및 교육관련하여 100만원 복지 혜택이 있어요
• 격년으로 부부에 대한 건강검진 비용이 지원이 돼요
• 성과가 높은 곳에는 높은 성과급이 따라와요"
하이보,"마감일
상시",시스템 개발자 모집,SW/솔루션,"• C/C++ 개발 경험 
• 데이터 구조, 메모리 관리에 대한 이해 
• 디자인 패턴에 대한 이해 
• UI 소프트웨어 개발 경험 
• 논리적인 커뮤니케이션 및 체계적인 문서 작업이 가능하신 분 
• 뛰어난 문제 인식 및 해결 능력을 보유하신 분 
• 새로운 분야에 대한 열린 마음과 긍정적인 태도를 갖추신 분 
• 팀플레이를 지향하시는 분","• Python, Matlab, OpenCV, OpenGL, PCL, ROS 경험자 
• 임베디드 프로그래밍 경험자 
• 라이다 센서 관련 경험자","경력
경력 1~5년","C
C++
SW",https://www.jumpit.co.kr/position/14893,"• 익일/당일 연차 활용 가능
• 무제한 간식 지원
• 자기개발 양적 지원(서적류 등)
• 유연근무제, 자율복장, 생일파티(당일x)
• 쾌적한 근무환경 지원 (듀얼 모니터, 인체공학 키보드 등)
• DC형 퇴직연금
• 직무발명보상제도"
네오아이씨피,"마감일
상시",SW/솔루션 개발자 경력 채용,SW/솔루션,"• C, C++, MFC, LINUX 프로그램 개발경력자 
• 업무에 성실하고 해외 출장에 문제가 없는 사람","• 관련 프로그램 개발경력 2년 이상 우대 
• MFC 능숙자 우대 
• LINUX 능숙자 우대","경력
경력 2~15년","C
C++
Mfc
Linux
GUI",https://www.jumpit.co.kr/position/13876,"• 지원금/보험 : 건강검진
• 급여제도 : 퇴직연금, 야근수당, 휴일(특근)수당, 연차수당, 4대 보험
• 교육/생활 : 구내식당(사원식당)
• 조직문화 : 야근강요 안함
• 출퇴근 : 주 52시간제 준수"
이즈파크,"마감일
상시",PLM 시스템 개발/기술지원,SW/솔루션,• PLM 시스템 개발 경력 5년 이상(솔루션 무관),"• Enovia V6프로젝트 수행 경험
• Java, Enovia, oracle, MS-SQL 활용 가능","경력
경력 5~15년","Java
Oracle
MSSQL
Spring Framework",https://www.jumpit.co.kr/position/13030,"• 성과 인센티브 지급
• 업무 통신비 지원
• 종합건강검진 지원(배우자 포함)
• 사외교육 및 자격증 취득 지원
• 명절 선물(백화점 상품권) 지급
• 시차 출퇴근제 시행
• 자유로운 연차 사용/정시 퇴근문화
• 미사용 연차 수당 지급"
슈프리마,"마감일
상시",SW 개발자,SW/솔루션,"* 아래 요건 중 한가지라도 고급 개발자인 경우 지원 가능
• Embedded Application 개발 (C, C++)
• Android Application 개발 (Java, Xml)
• UI Application 개발 (Qt, Android)",• 경력 2년 이상,"경력
경력 2~15년","SW
Java
XML
Qt
C
C++
Embedded Linux",https://www.jumpit.co.kr/position/14297,"• 4.5일제 (금요일 4시간 근무)
• 이주비 100만원 지원 (오피스 근방 이주시)
• 생활안정자금 매월 30만원 지원 (오피스 근방 이주시 2년간)
• 청년 내일채움공제 지원
• 자기계발비 최대 연 180만원 지원
• 사내 어학 아카데미 운영
• 休프리마 심리상담 지원
• 리조트 지원"
토모큐브,"마감일
상시",S/W 개발자 경력 및 신입 채용,SW/솔루션,"• 신입 : 석사학위 소지자
• 경력 : 6년 이상","• 상용 소프트웨어 개발 경험
• 3D 데이터 분석 및 의료 장비용 소프트웨어 개발 경험
• 영상 처리 관련 수업 이수 혹은 개발 경험
• 사용성 평가를 위한 정보를 수집 환경 구축 경험
• AI를 이용한 소프트웨어 개발 경험","경력
신입~15년","C++
Qt
Jira
CUDA
Visual Studio
ReSharper
TeamCity
TestComplete
OpenCV
Visual C++",https://www.jumpit.co.kr/position/15899,"[휴가 지원]
• 연말 Office Closing 
• 자유로운 휴가 사용(연차/반차) 
• 법정 휴가 및 기타 휴가 (출산전후휴가, 배우자 출산휴가, 대체휴가, 각종 경조휴가 등) 

[휴게]
• 커피 및 간식 제공
• 야근 시 저녁 식사 지원

[근무 형태]
• 시차 출근 신청 가능
• 자율 복장 

[보상]
• 명절 상여금 지급
• 명절 / 생일 선물 지급
• 중소기업청년 소득세 감면 지원
• 청년내일채움공제 가입
• 각종 경조금 지원"
에이클시스템,"마감일
상시","NVR, VMS 설계 및 개발자 모집",SW/솔루션,"• C++ 프로그래밍 능력
• NVR, VMS 연구 설계 및 개발 경력","• AI 영상분석 개발 경험
• 정보처리기사 자격증 소지","경력
경력 5~20년",C++,https://www.jumpit.co.kr/position/16738,"• 경조사비 지원
• 업무에 필요한 도서 및 교육 지원
• 업무 관련 IT 장비 구매 지원
• 명절 상품권 지급
• 다양한 간식 제공"
비주얼리서치,"마감일
상시",응용프로그램 개발자,SW/솔루션,"• C++ 프로그래밍이 가능하신 분
• 객체지향 구조에 대한 이해가 깊은 분
• 원활한 커뮤니케이션을 기반으로 협업이 가능한 분","• 컴퓨터 공학 및 응용 소프트웨어 공학 계열 전공자
• 3D 그래픽스 및 OpenGL 관련 지식 보유자
• 영상 처리 및 이미지 프로세싱에 관심이 있으신 분
• 영문 독해가 가능한 분
• 도전정신이 강하고 탐구정신이 있으신 분","경력
신입~10년","C++
Visual Studio
OpenGL
Jira
Windows
Git
C",https://www.jumpit.co.kr/position/17425,"• 워크샵
• 도서구입비지원
• 자기계발비지원
• 연차삭제반차
• 창립일휴무
• 인센티브제
• 장기근속자포상
• 우수사원포상
• 퇴직금
• 의료비지원(본인)
• 각종경조사지원
• 사내동호회운영
• 연차수당
• 수평적조직문화
• 회식강요안함
• 야근강요안함
• 명절선물/귀향비
• 산전후휴가
• 육아휴직
• 남성출산휴가
• 휴게실
• 회의실
• 카페테리아
• 자유복장
• 간식 및 음료제공(차,커피)
• 콘도/리조트이용권
• 통신비지원
• 4대보험
• 사무용품지급"
알에프메디컬,"마감일
상시",S/W 설계 경력 채용,SW/솔루션,"• 전문대졸 이상
• 경력 2년 이상
• 필수사항: C, C# 사용","• RTOS설계 가능자
• FPGA 개발 경력자
• 의료기기 S/W설계 해당 직무 경험
• S/W Validation Report 작성 경험","경력
경력 2~15년","RTOS
C
C++
C#
Mfc
Windows
Android OS
SW
Visual C++",https://www.jumpit.co.kr/position/13885,"• 복지소개
- 선택적복리후생제도, 경조사비, 경조휴가, 생일상품권 명절선물, 명절상여금
• 지원금/급여제도
- 퇴직연금, 성과공유형 인센티브제, 연차수당, 회사주식 제공, 우리사주제도, 4대보험
• 교육/생활
- 선택 이러닝 교육, 직무교육, 도서지원비, 워크샵, 점심, 저녁식사 제공
• 근무환경/조직문화
- 휴게실, 자율복장, 야근강요안함, 직장협의회, 회식비제공, 회식강요안함, 주차장 무상제공
• 리프레시
- 연차, 백신휴가, 경조휴가제, 육아휴직, 기타휴가

기업 홈페이지 : http://www.rfa.co.kr
회사 소개영상1 : http://www.youtube.com/watch?v=hanTNfu7yTE
회사 소개영상2 : https://m.tv.naver.com/v/17596647"
이에이트,"마감일
상시","전처리개발 (C++, C#, CLI, Git, openGL, QT)",SW/솔루션,"• 컴퓨터 공학 관련 전공자 (학사 이상) 3년 이상 경력
• C++, C#, CLI에 대해 중급 이상으로 좋은 코드를 작성할 수 있으신 분
• 자료구조, 알고리즘에 대한 이해도가 충분히 있으신 분
• 열린 생각으로 협업이 가능하신 분
• 경력기술서 첨부 (필수)","• Qt를 사용하여 어플리케이션을 개발한 경력이 있으신 분
• Git으로 동료들과 협업할 수 있는 분 
• openGL 및 그래픽스에 대한 이해도가 높으신 분
• 새로운 기술스택을 배우는 것을 즐기고, 빠른 적용을 해볼 수 있는 분
• 좋은 소프트웨어에 대한 고민과 통찰이 있는 분
• 학습과 성장에 관심이 많고, 자기 개발을 위해 노력하시는 분","경력
경력 3~10년","C++
C#
Qt
Git
OpenGL",https://www.jumpit.co.kr/position/16213,"하늘에서 일하는 IT 직장인의 하루 https://youtu.be/CKVbalvRkyg

[Health]
• 롯데월드타워 인근 쾌적한 근무 환경
• 운동시설등록비, 임직원 건강검진 제공
• 중석식 제공, 무제한 스낵바

[Culture & Life]
• 장기근속포상휴가, 리프레시 휴가
• 패밀리데이 조기퇴근 및 선물 지급, 생일 선물 지급
• 청년내일채움공제 지원
• 경조휴가 및 경조사비 지원

[Education]
• 교육비 및 도서구입비 지원"
지니언스,"마감일
상시",EDR 에이전트 개발자 (Linux) 모집,SW/솔루션,"• C, C++, Make 숙련자
• Linux System Programming 경험
• Linux 환경 및 개발에 대한 이해가 있으신 분
• Computer Architecture, OS, 네트워크 지식 보유
• 경력 4년 이상","• Linux eBPF 기반 개발 경험
• Linux 커널 드라이버 개발 경험
• 악성코드에 대한 분석 경험
• 행위기반 / Exploit / 랜섬웨어 관련 경험","경력
경력 4~15년","C
C++
Linux",https://www.jumpit.co.kr/position/15964,"• 자기 계발비 150만원(연간)
• 건강, 의료 복지비 연간 100만원 (연간)
• 개발직 연구수당 별도 지급
• 본인 및 가족 1인 건강검진 지원
• 인센티브 및 자격 수당
• 경조휴가 및 특별휴가 지원
• 중식, 석식 (사내 식당, 식권) 및 간식 제공
• 사내 카페(간식, 음료, 안마의자 등) 무료 운영
• 패밀리데이(매월 넷째주 금요일 16시 퇴근) 운영 
• 주차장 주차비 지원 제도 운영
• 골프, 리조트 회원권 운영
• 유연근무제(재택, 시차출퇴근제 등) 운영
• 사내 문고 운영
• 동호회 운영
• 중소기업취업청년소득세감면 등 청년 정부 사업 가능
• 경조사 및 명절/기념일 지원 등"
