회사명,지원기간,공고명,직무내용,자격요건,우대조건,경력조건,기술 스택,출처 URL,복지
파토스,"마감일
상시",Flutter Front-end 개발자,크로스플랫폼 앱개발자,"• Flutter 개발 경험이 있으신 분 또한 개발 경험이 없더라도 해당 기술 습득에 강한 욕구가 있으신 분
• Node.JS 개발 경험이 있으신 분 또한 개발 경험이 없더라도 해당 기술 습득에 강한 욕구가 있으신 분
• 한 가지 개발언어(Node.JS, Dart)를 능숙하게 활용 가능하신 분
• RESTful API에 대한 충분한 이해와 개발 경험이 있으신 분
• RDBMS(PostgreSQL)에 대한 충분한 이해와 설계 경험이 있으신 분
• 웹/모바일 환경에서의 보안에 대한 기본적인 이해가 있으신 분
• Git을 이용한 버전관리에 대한 이해가 있으신 분
• Docker 사용한 경험이 있으신 분
• 원활하게 협업 할 수 있는 커뮤니케이션 역량을 보유하신 분
• 개발을 하면서 스스로 찾아보면서 개발이 가능하신 분","• Flutter App 개발 및 출시 경험이 있으신 분
• Android, iOS 환경에 대한 높은 이해도를 보유하신 분
• 버전 관리 도구 경험자
• UI/UX 개선과 관련된 고민을 좋아 하는 분
• 사용자가 겪는 문제를 IT 기술을 통해 주도적으로 해결하려고 노력하시는 분
• 새로운 기술에 대해 거부감이 없고, 끊인없이 도전하길 좋아하시는 분
• 팀원들과 기술을 공유하고 함께 성장하는걸 중요하게 생각하시는 분
• 여러 직군과의 원활한 커뮤니케이션 능력을 보유하신 분
• 글로벌 모빌리티 서비스에 관심 있으신 분
• Dart, Flutter 에 관심 있으신분","경력
신입~5년","Flutter
Dart
Node.js
REST API
Docker
Git
android os
ios",https://www.jumpit.co.kr/position/6517,"• 자유복장, 자유로운 연차사용 편안하게 일할 수 있는 환경을 제공합니다!
• 당이 떨어질 때를 대비한 간식들이 무료로 제공됩니다.
• 회의실, 노트북 지급 및 월 자기계발비를 지원합니다."
제이오텍,"마감일
상시",[연구실험장비] 소프트웨어 개발자(앱 개발),크로스플랫폼 앱개발자,"• 학력 : 학사 이상
• 경력 : 무관
• 객체지향 프로그래밍
• Java(Android) / Swift(iOS)
• Flutter
• 다양한 프로그램 언어/기술의 습득, 개발에 거부감이 없으신 분( Java / Swift / Flutter 등 )","• Android/iOS AppStore 배포 경험자
• Retrofit 통신 경험자
• Flutter 개발 경험자
• App BLE, TCP/IP 통신 경험자","경력
신입~10년","Android OS
iOS
Java
Swift
Flutter
TCP/IP",https://www.jumpit.co.kr/position/16578,"• 지원금/보험(4대보험, 건강검진, 각종 경조사 지원, 자녀학자금 지원)
• 기념일 선물(명절,생일, 웰컴키트, 장기근속, 창립기념일)
• 급여제도(퇴직연금, 상여금, 장기근속자 및 우수사원 포상, 인센티브제)
• 교육/생활(신입사원 교육, 직무능력 향상교육, 도서구입비 지원, 사내동호회, 사내동호회,상조회)
• 연차/반차/경조휴가/산전 후 휴가/육아휴직/남성 출산휴가
• 리조트 회원권 및 제주도 휴양시설 운영"
하고엘앤에프,"마감일
상시",HAGO 패션전문플랫폼 앱 개발자,크로스플랫폼 앱개발자,"• 앱 개발 경력 3년 이상
• React-Native 개발 경력 3년 이상
• iOS(Swift) 빌드 가능, 안드로이드(kotlin) 빌드 가능","• B2C 커머스 플랫폼 운영 경력 3년 이상
• 운영 중인 커머스 플랫폼 리뉴얼 경험","경력
경력 3~10년","React Native
iOS
Swift
Android OS
Kotlin",https://www.jumpit.co.kr/position/16378,"• 한달에 한번 일찍 퇴근 제도
• 재택 근무 요청시 재택 근무 가능
• 탄력적 시차 출퇴근 제도
• 팀별 회식비 지원
• 요청 장비 지원"
엔포트버스,"마감일
상시",Flutter 개발자,크로스플랫폼 앱개발자,"• 신입 : 지원 불가
• 경력 : Flutter 앱 개발 2년 이상
• 개발경력만 경력으로 인정합니다.(개발경력 2년 미만자는 지원 불가)
• 국적 무관(국내 거주 외국인 지원 가능)
* 참조: 병역특례 지원자의 경우 현역 TO는 없어 현역은 전직자만 가능하고 보충역은 신규 및 전직자 모두 가능합니다.",• Flutter를 사용해서 Appstore/Playstore 출시 경험자,"경력
경력 2~8년","Flutter
Dart
Git
Zeplin
NGINX
notion.so",https://www.jumpit.co.kr/position/14861,"[연봉 인상]
• 업계 평균 연봉보다 10% 이상 높게 책정합니다.
• 발전되는 목표를 가지고 앞으로 나가야 할 더 큰 비전이 있습니다.
• 다양한 인재들이 있어야 그 목표를 달성할 수 있다고 생각하기에
• 아무리 급해도 우리와 맞지 않는 분들은 함께하지 않으려고 합니다.
• 하지만 현실적인 고민탓에 기회를 날리지는 않습니다.

[인센티브 지급]
• 2년마다 전직원에게 인센티브 지급합니다.
• 함께하는 직원들에게 회사이익을 함께 나눕니다.

[업무 장비 지원]
• 업무에 필요한 개인장비를 300만원 상당으로 원하시는 세팅으로 지원합니다.
• 앉아있는 시간이 많으니 의자가 중요하다 - 허먼밀러 등 원하시는 의자 가능
• 개발에는 애플이 좋다면 - 맥북프로 가능
• 감성보다는 스펙이 중요하다면 원하는 스펙으로 PC 세팅 가능
• 기계식 키보드, 고급 마우스 지원
• 그 외 어떤 것이든 업무에 도움이 된다면 OK!

[야근 없고, 불필요한 회식하지 않는 문화]
• 업무와 관련 없는 회식으로, 또 크런치 모드라고 하는 과도한 노동으로 우리의 내일을 해치는 문화를 지양합니다.

[식비 & 교통비 지원]
• 어쩔수 없이 야근을 하게될 경우, 저녁 식비 및 교통비도 지원합니다.

[사내추천제도 운영]
• 최고의 복지는 좋은 동료! 추천자뿐 아니라 피추천자에게도 구인추천금을 지급합니다. (최대 300만원)

[자유로운 휴가 사용]
• 열심히 일한 당신에게 자유를 드립니다. 장기근속자는 10일의 refresh 휴가와 선물을 지급합니다.
• 아직 무제한 연차는 아니지만, 부여된 연차보다는 많이 사용하도록 노력하고 있습니다.
• 사유 없는 자유로운 휴가 사용 및 함께 업무하는 동료와 미리 조율한 된다면 장기 휴가도 가능합니다.
• 눈치보지 말고 사용하세요. 연차에는 이유를 묻지 앖습니다.

• 매년 명절(설날, 추석) 전날 그리고 매해 마지막 근무일에는 모두 조기퇴근을 합니다.

[경조사비]
• 기쁨도 슬픔도 함께, 탄탄한 경조휴가와 경조금을 지원합니다.

[도서구입비 및 자기계발비 지원]"
엑스퍼트아이엔씨,"마감일
상시",안드로이드 및 iOS 기반 디바이스 애플리케이션 개발,크로스플랫폼 앱개발자,• 관련 분야 5년 이상 경력,• 영어 능통자,"경력
경력 5~10년","Flutter
React Native
Android OS
iOS
java
kotlin
swift",https://www.jumpit.co.kr/position/14302,"• 성과금 지원
• 자율 근무제 (오전 10시 ~ 오후 7시 기준)
• 식비 지원
• 명절 지원
• 경조사 지원
• 장기근속자 포상"
라피티,"마감일
상시",Flutter App Developer,크로스플랫폼 앱개발자,"• 모바일 앱 개발 2년 이상 혹은 이에 준하는 실력을 갖춘 분
• 학습과 성장에 관심이 많고, 자기 개발을 위해 노력하시는 분
• 주도적으로 일하기를 즐기시는 분
• 논리적인 커뮤니케이션이 가능하신 분
• 컴퓨터 과학의 기초지식에 대한 높은 이해를 갖추신 분","• Flutter 개발 경험이 있으신 분
• 개발 전반에 대한 높은 이해와 다양한 경험이 있으신 분
• 개인 앱을 직접 개발, 배포, 운영한 경험을 갖고 계신 분
• 새로운 기술을 익히고 적용하는 데에 거부감이 없으신 분
• 코드 리팩토링에 대한 경험과 이해가 높으신 분
• 테스트 / 배포 자동화 경험이 있으신 분
• 오픈소스 혹은 개발 커뮤니티 활동 경험이 있는 분
• UI/UX 개선과 관련된 고민을 좋아하는 분
• 개발팀 리드의 경험이 있는 분


[추가 안내사항]
• 수습기간 : 정규직의 경우 3개월
• 제출서류 : 자유형식 이력서(필수), 자기소개서(선택), 포트폴리오(선택)
• 채용절차 : 서류 제출(다음날 결과 회신) > 1차 면접 > 최종 면접 > 채용
 - 라이브코딩테스트가 포함되어 있어요","경력
경력 2~10년","Flutter
Android OS
iOS",https://www.jumpit.co.kr/position/6766,"• 스톡옵션 및 크립토(TBD)
• 4대 보험
• 듀얼 모니터 및 맥북 등 고사양 장비
• 근무시간: 10시-19시 기반의 자율 출퇴근"
에이미파이,"마감일
상시",[부산] 앱 개발자 경력,크로스플랫폼 앱개발자,"• 앱 개발 경력 3년차 이상
• Flutter를 메인 기술로 사용할 수 있는 분 
• iOS, Android 플랫폼에 대한 경험 보유자
• RESTful API 및 웹 서비스와 상호 작용하는 경험자
• 소스 코드 버전 관리 시스템(Git) 사용 가능자 
• 앱 배포 경험자","• 서비스에 몰입하고 헌신할 수 있는 분 우대
• 일놀놀일이 가능하신 분 우대
• React Native, Swift, Kotilin 우대","경력
경력 3~8년","Flutter
React Native
Swift
Kotlin
iOS
Android OS
REST API
Git",https://www.jumpit.co.kr/position/16199,"• 점심, 저녁, 간식, 커피 제공
• 월 1회 월차
• 명절 보너스 및 선물
• 집중하고 싶을 때 재택근무 또는 리모트근무 허용
• 도서, 강의, 컨퍼런스 지원
• 부동산 경매 공부 지원
• 고사양 개인 장비 지원
• 재테크 투자를 통한 제2의 수익"
달콤소프트,"마감일
상시",[달콤소프트]SuperStarX (글로벌 팬덤 참여형플랫폼) Flutter 개발자,크로스플랫폼 앱개발자,"• 관련 경력 1년 이상이신 분
• REST API 연동 경험 있으신 분
• iOS 또는 AOS 로 개발된 앱을 스토어에 배포 한 경험이 있으신 분","• Github을 이용한 협업 경험이 있거나 Github 프로젝트 운영 경험이 있으신 분
• Firebase 연동 경험이 있으신 분
• 에러 리포팅 툴 사용 경험이 있으신 분
• flutter 플랫폼 별 코드 작성 경험이 있으신 분
• 이공계열 학위가 있으신 분","경력
경력 1~20년","Android OS
iOS
Dart
flutter
git
aws
react native",https://www.jumpit.co.kr/position/14942,"하나, 직원 중심의 조직문화를 만들어갑니다.
자유복장, 자유로운 연차 사용

둘, 편안하게 일할 수 있는 최선의 환경을 제공합니다.
휴게실, 카페테리아, 회의실, 공기청정기, 노트북, 사원증, 사무용품 지급

셋, 직원들의 자기계발을 존중합니다.
워크샵, 직무능력향상교육, 리더쉽강화교육, 교육비 지원, 조식 제공, 음료제공(차, 커피)

넷, 최고의 복지는 휴가죠!
연차, 경조휴가제, 근로자의날 휴무, 산전후 휴가, 육아휴직, 남성출산휴가, 주사위데이(월1회 오전 근무)"
위솝,"마감일
상시",react-native 프론트엔드 개발자 모집,크로스플랫폼 앱개발자,• react-native 개발경력 2년 이상,"• 적극적으로 의견을 내 주시는 분
• 현재 시스템의 문제점을 파악하고 개선하고자 하는 분
• '긍정적인 사람은 한계가 없고, 부정적인 사람은 한게 없다'에 동의하시는 분
• 개발한 결과물에 대한 애착이 강하신 분","경력
경력 2~5년",React Native,https://www.jumpit.co.kr/position/2776,"팀원들의 성장을 위해 노력하는 위솝입니다.

[복지]
1. 건강검진
2. 성장을 위한 서적 구입비, 교육영상비 제공
3. 한달에 한번씩 다과구매(팀원들 요청사항을 취합하여 제공)
4. 경조사비

[혜택]
- 당사는 계속 성장하고 있습니다. 이에 따라 기존 서비스 업데이트가 지속적으로 이루어지고 있습니다.
1. 프로젝트 단위 성과금 지급"
단감소프트,"마감일
상시",플랫폼 개발팀 앱개발 경력직 채용,크로스플랫폼 앱개발자,"• 경력 : 경력 1년 ~ 3년(주임연구원, 파트장급)",• 회사 인근 거주자,"경력
경력 1~3년",React Native,https://www.jumpit.co.kr/position/13200,"• 단심으로 감동을 주고자 노력하는 조직문화를 지향하고 있습니다.
• 모든 구성원들이 존중과 배려를 나누는 분위를 만들고자 노력합니다.
• 점심지원 및 생일축하 지원 등 즐거운 직장생활을 위한 작지만 따뜻한 교감을 나누고자 합니다.
• 역량강화를 위한 도서구입 및 각종 교육 지원에 힘쓰고 있습니다."
주은교육,"마감일
상시",Android 개발자,크로스플랫폼 앱개발자,"[경력 3년 이상 / 연봉: 7000~8000 ]
• Android framework에 대한 이해력 보유자
• Kotlin 또는 Flutter 개발 경험
• 다양한 모바일 UI 및 인터렉션 개발 경험 보유자
• 해외 여행에 결격 사유가 없으신 분 (남성의 경우, 병역을 마치셨거나 또는 면제되신 분)","• 대규모 서비스 앱 개발 및 운영 경험자
• Map / Navigation 관련 앱 개발 경험 보유자
• MVP, MVVM 등 앱 디자인 패턴에 대한 이해력 보유자
• 앱 성능 최적화 및 테스트에 대한 경험 보유자
• 리듬 게임 개발 경험자, Android/iOS 동시 개발 경험 우대, Flutter 우대","경력
경력 3~10년","Kotlin
Android OS
Flutter
React Native",https://www.jumpit.co.kr/position/4760,"• 당 충전 ! 간식 무한 제공
• 커피 무제한 지원!
• 도서구입비
• 경조사 지원"
월급쟁이부자들,"마감일
상시",[월급쟁이부자들] 리액트 네이티브 엔지니어(RN),크로스플랫폼 앱개발자,"• React 또는 React Native를 활용한 2년 이상의 경험을 또는 이에 준하는 역량을 가지신 분
• Modern Javascript(ES6) 기반의 Javascript 생태계에 익숙하신 분
• 유지보수가 쉽고 확장 가능한 코드 설계에 대한 끝 없는 욕심을 갖고 계신 분
• 주도적인 일정관리에 능하신 분
• 문제 해결 능력과 요구사항을 세밀하게 살필 수 있는 분
• 새로운 기술에 관심이 많고 꾸준히 스스로 학습하시는 분
• 긍정적 사고와 책임감을 바탕으로 원활한 커뮤니케이션을 하시는 분","• 네이티브(iOS, Android) 기반 개발 및 출시 경험이 있으신 분
• Typescript를 활용한 상용 서비스 개발 경험이 있으신 분
• 수준 높은 코드 리뷰 문화에 대한 관심이 있으신 분
• 개발 문서, 기술 설명서, API 가이드 등 technical writing에 대하여 능동적이신 분
• 애자일 개발 환경에서의 주도적인 개발 경험이 있으신 분
• 프론트엔드 테스트 (Unit, E2E) 코드 작성 경험이 있으신 분","경력
경력 2~25년","React
React Native
JavaScript
TypeScript
Redux
styled-components
Emotion
React Query
ESLint
Prettier",https://www.jumpit.co.kr/position/17848,"[팀원도 부자가 될 수 있도록!!]
• 동종업계 110% 수준의 연봉체계
• 100만원 상당의 1:1 투자상담 연 1회 지원 
• 직원 대상 재테크 강의 연 2회 지원
• 우수직원제도 : 투자금 대비 시세차익 2배 상승 가능한 아파트 추천
• 부동산 투자 시 직접적인 도움 (임장, 매매계약, 임대세팅, 인테리어 등)
• 내집마련을 포함한 부동산과 주식, 보험 등 재테크 관련 정보 제공

[함께 성장할 수 있도록!!]
• 연간 100만원의 자기계발 및 건강 비용 지원 (강의, 도서, 헬스장, 실손보험 등)
• 업무 역량 강화 & 자기계발 관련 컨퍼런스/세미나/교육비 지원
• 업무 관련 페어 참여 시 티켓 및 식사비 지원
• 사내 독서모임 진행 및 도서 구입 지원, 사내 도서관 운영
• 연간 200만원 월부닷컴 포인트 지원 (광클 1초, 만족도 9.9점 강의 수강)
• 입사 후 빠르게 적응할 수 있는 멘토/버디 제도 운영

[업무에 집중할 수 있도록!!]
• 출퇴근시간 유연근무제 시행
• 업계 최고 수준의 장비, 다양한 프로그램과 툴 지원
• 개인 법인카드 지급
• 평일 점심 및 저녁 식사 비용 지원
• 고급 커피 무료 제공, 사내 카페테리아 운영 (간식 지원)
• 반기 워크샵 진행 (제주도, 해외 등)
• 회식비 지원

[휴식, 건강, 재충전할 수 있도록!!]
• 별도의 승인 없이 자율적인 휴가 사용 (연차, 반차, 대휴 등)
• 여름 휴가 5일 지원
• 3년 근속 시 2주 간의 리프레쉬 휴가 지원 
• 5, 10년 근속 시 4주 간의 리프레쉬 휴가 지원 
• 직원 종합건강검진 지원 
• 생일, 명절 선물 지원
• 결혼, 출산 등 각종 경조사 지원"
비밀리,"마감일
상시",플러터 개발자(Flutter),크로스플랫폼 앱개발자,"• Flutter 실무경력 1년 이상
• Android/iOS 앱 개발 경력 2-3년 이상이산 분
• RestAPI 연동 개발 경험 있으신 분
• 문제해결에 대한 원만한 커뮤니케이션 및 협업이 가능하신 분","• Flutter 전문가로 성장하고 싶은 분
• Native와 Flutter를 병행할 수 있는 기회를 찾는 분
• Flutter package 개발 경험이 있으신 분","경력
경력 2~3년","Flutter
Dart
Jira
Confluence
Git
Android OS
iOS
REST API",https://www.jumpit.co.kr/position/17906,"• 호텔식 구내식당 운영, 중식 무료 제공
• 여유 있는 점심시간 1시간 30분 제공 (11:30~13:00)
• 사내 라운지 간식 및 커피 제공
• 야근 하는 경우 교통비 및 저녁식사 지원
• 반차(4시간), 반반차(2시간) 제도 시행하여 효율적인 연차사용 가능 
• 코로나19 백신 휴가 제공
• 전직원 명절 성과급 지급
• 경조사 휴가 및 경조사비 지원, 장기근속자 지원
• 직무관련 교육비 및 도서 구입비 지원
• 청년 직원들에게는 재직자 내일채움공제 기업부금 지원 및 소득세 감면 적용 가능
• 그 외 수시로 제공하는 선물들이 많아요. :)"
씨엘엠앤에스,"마감일
2023-07-26",[양재/정규직] 모바일 앱 개발 및 운영 (3~5년),크로스플랫폼 앱개발자,"• 대리급
• 모바일 개발 경력 3~5년
• 아래 기술 초급 이상으로 실제 서비스 개발 및 운영에 활용해보신 분
　- flutter / AWS / node.js / javascript / Git","• AWS Cloud(ECS, EC2, RDS-AuroraDB, DynamoDB, SMS, SQS, Codepipeline), kubernetes, Docker, CI/CD, MSA, react/vuejs/react-native, kafka 유경험자","경력
경력 3~5년","AWS
Node.js
JavaScript
Git
Flutter",https://www.jumpit.co.kr/position/17547,"• 행사 : 창립일 행사 등
• 교육 : 신입사원교육, 직무능력향상교육비(연간100만원), 자기계발비(연간60만원)
• 포상 : 우수사원 포상, 인센티브(성과에 따라 지급)
• 금융 : 직원대출제도
• 휴가 : 연차, 산전후휴가, 배우자출산휴가, 육아휴직, 보건휴가, 경조휴가, 공무휴가, 경조사 지원
• 환경 : 전층 회의실(PT가능), 층별 공기청정기, 사내카페테리아(음료 무료 제공), 코로나19대응(재택근무규정)
• 기타 : 리조트 회원권"
클라썸,"마감일
상시",앱(React Native) 개발자,크로스플랫폼 앱개발자,"• JavaScript/TypeScript에 능숙하신 분
• React-Native, Redux (or Recoil)에 능숙하신 분
• Android/iOS 다양한 환경과 디바이스에 적합한 UI/UX에 전반적인 이해를 갖춘 분
• CodePush 등을 이용한 효율적인 배포 관리 경험이 있는 분
• Git을 통한 버전 관리에 능숙하신 분
• 자유로운 근무환경에서 스스로의 목표와 일정을 관리할 수 있는 분
• 배움에 대한 열정을 갖고, 지속적이고 효과적으로 피드백을 주고 받는 분
• 맡은 작업에 대한 오너십을 갖고, 이를 완성시키는 일에 열정이 있는 분","• React 컴포넌트의 재사용을 기반으로 한 React-Native 개발 경험이 있는 분
• 여러 국가에 걸쳐 서비스를 운영/배포한 경험이 있는 분
• 모듈화, 테스트, 유지보수가 용이한 코드에 대한 이해를 갖춘 분
• 단위테스트, 기능테스트, 종단테스트, 빌드 자동화, 지속적 통합의 경험이 있는 분","경력
신입~10년","React Native
TypeScript
Android OS
iOS
JavaScript
Redux
Git",https://www.jumpit.co.kr/position/13708,"💪 Personal Development
• 도서비 지원 📚
• 교육비 지원(직무 교육, 비즈니스영어교육) 📖
• 직무 관련 세미나, 웨비나, 컨퍼런스 등 지원 👩‍💻

👨‍👩‍👦‍👦 Team Development
• Chapter(챕터)별 SUMday(매 Period 1회) 👩‍🎨
　*Chapter란 디자인, 개발, 영업 등 기능 중심으로 구성된 팀을 의미해요.*
　- SUM이란? Shine, Uplift, Motivate라는 클라썸만의 인재상으로, 클라썸 개인, 기능, 조직이 One Team으로 시너지를 내어 하나의 가치를 만들어내는 것을 의미해요!
　- 4개월에 한 번 원하는 날 오후에 자유롭게 Chapter별 액티비티를 가져요! 영감을 얻을 수 있는 액티비티를 자유롭게 기획할 수 있고, 액티비티 비용도 지원해요.
• Squad(스쿼드)별 회식비 지원 🌮🍔🍕
　*Squad란 프로덕트 팀의 경우 미션 중심으로, 비즈 팀의 경우 타겟 지역 중심으로 구성된 팀을 의미해요.*
　- Squad 팀원들과 자유롭게 회식을 갈 수 있어요.
• 전사 Random Lunch🍛🍙🥗
　- 랜덤으로 조를 짜서 팀원들과 함께 회식을 가요!

🏖️ Health Development & Vacation
• 리프레시 휴가 🏝️
• 자율출퇴근제도 🧑‍💻
　- 출근 : 평일 08~10시 / 퇴근 : 17~19시 이후 (본인 출근 시간에 따라 변동)
　- 필수 협업 시간 : 오전 10시 ~ 오후 5시
　- 필수 협업 시간 이외에는 각자의 패턴에 맞춰 출퇴근 시간을 자율적으로 결정!
　- 휴가는 누구의 검토와 승인을 받지 않고 자유롭게 등록할 수 있어요.
• 보건 휴가 🩹
　- 여성 임직원에 한해 월 1회 사용 가능해요. (공가)

🤩 Special Occasion
• 생일 축하 🎉
　- Happy Birthday to you! 팀원들과 함께 다 같이 생일 케이크를 불며 생일 축하를 해요.
• n주년 기념 선물 🎊
　- 클라썸과 함께해주셔서 감사합니다 😍 소중한 당신을 위해 선물을 준비했어요.
• 경조사 지원비/휴가 🙌
　- 클라썸 팀원들의 기쁜 일과 슬픈 일을 함께 해요.
• 명절선물/휴가 🎁
 
💬 Others
• 해커톤 및 디자인 스프린트 👩‍🚀
• Guest Talk 💁
　- 새로운 영감을 줄 수 있는 Guest Speaker를 초대할 수 있어요.
　- 듣고 싶은 강연 주제가 있다면 언제든 환영이에요!
• 야간 택시 이용비 지원 🚕
• 야식비 지원 🍗
• 간식/커피머신/안마의자 등등 ☕
　- 사무실에 다양한 간식을 준비했어요!
　- 냉장고 & 간식 공간에 있는 간식은 마음껏 드실 수 있어요.
　- 휴게 공간에 발뮤다 토스터기미니 오븐), 커피 드립기, 탄산수 기계 등이 있어요.
　- 누텔라, 딸기잼, 땅콩잼, 버터 등도 준비되어 있어요.
　- 라운지에 고소 & 산미 2가지 맛의 커피, 홍차, 우유와 시리얼이 있어요.
　- 8층 라운지에는 2가지 맛의 콤부차를 드실 수 있는 탭바와 안마의자가 있어요.
　- Fastfive 베네핏을 통해 다양한 할인과 멤버십 혜택을 누릴 수 있어요.
• 비상약품 💊
　- 휴게공간 First Aid Kit 칸에 비상약품들이 마련되어 있어요."
바로티나,"마감일
상시",Flutter 개발자 채용,크로스플랫폼 앱개발자,"• Flutter와 Dart에 대한 깊은 이해 및 실용적인 개발 경험
• RESTful API와 통합하기 위한 경험
• iOS 및 Android 플랫폼에서의 성능 최적화 및 시스템 통합 능력
• Agile/Scrum 개발 방식에 대한 이해 및 경험","• 다른 프로그래밍 언어(Java, Kotlin, Swift 등) 개발 경험
• 버전 관리 시스템(Git, GitHub 등) 사용 능력
• 적절한 코드 테스트 및 문서화에 대한 이해","경력
경력 2~6년","Flutter
Dart
REST API
Swift
Java
Git
QA
iOS
Android OS",https://www.jumpit.co.kr/position/16340,"• 직원중심의 조직문화를 회사의 성장과 함께 멤버들이 만들어 갑니다. 
• 자유로운 복장에 유연한 사고와 업무환경을 추구합니다.
• 스타트업인지라 대기업의 복지와 비교를 하면 안되지만, 우리가 그러한 방향으로 상황별 복지를 만들어 가는 보람도 있을 듯 합니다. 
• 성과급지급, 스톡옵션지급, 퇴직금, 야근식대지원, 회식 상시, 4대보험, 간식제공, 생일휴가 등의 기본 문화가 있고요.
• 현재의 사업의 안착과 더불어 재택근무에 대한 룰도 만들어 갈 예정입니다."
엑스퍼트아이엔씨,"마감일
상시",크로스플랫폼 앱개발자,크로스플랫폼 앱개발자,• 관련 분야 5년 이상 경력,• 영어 능통자,"경력
경력 5~10년","Flutter
Android OS
iOS",https://www.jumpit.co.kr/position/17893,"• 성과금 지원
• 자율 근무제 (오전 10시 ~ 오후 7시 기준)
• 식비 지원
• 명절 지원
• 경조사 지원
• 장기근속자 포상"
대영채비,"마감일
상시",ERP 개발자 경력사원 모집,크로스플랫폼 앱개발자,"• 모바일 어플리케이션 개발 경력 3년 이상 또는 그에 준하는자
• iOS, Android 플랫폼과 개발 전반에 대한 이해 보유자
• Java, x-javascript, JQuery 가능자
• 더존 DB개발 경험자, ERP 개발경험자
• 경력: 2년 ~ 5년(주임~대리)","• 앱을 직접 개발, 배포, 운영 경험자
• Git, Jira 등 협업 도구 사용 경험자
• React Native 앱 개발 경험자
• 더존, DB(Orande, Mybatis) 개발 경험자
• ERP 개발 경험자
• 웹 개발, Spring framework 경험자
• PLSQL 기본
• 관련학과 우대","경력
경력 2~5년","Java
ERP
JavaScript
jQuery
Git
Jira
React Native
iOS
Android OS",https://www.jumpit.co.kr/position/14087,"• 지원금/보험: 건강검진
• 급여제도: 퇴직금, 연차수당, 4대보험
• 선물: 명절선물, 창립일선물지급
• 교육/생활: 창립일행사, 신입사원교육(OJT), 직무능력향상교육, 구내식당(사원식당), 점심식사 제공, 저녁식사 제공, 음료제공
• 근무환경: 휴게실, 회의실, 공기청정기, 장애인 화장실, 유니폼 지급, 노트북, 사원증, 사무용품 지급
• 조직문화: 회식강요 안함, 자유복장
• 출퇴근: 기숙사 운영, 통근버스 운행, 주차장제공, 회사차량 있음
• 리프레시: 연차, 반차"
덴티움,"마감일
상시",[IT] 모바일 SW 개발,크로스플랫폼 앱개발자,• Android /IOS 모바일 앱 모두 운영 또는 개발가능한 역량 보유,"• 크로스플랫폼(Flutter, ReactNative, Unity 등) 기반 경험자 우대
• Android, IOS 출시 및 배포 경험
• 개인 앱을 직접 개발, 배포, 운영한 경험을 갖고 계신분
• 코드가 아닌 사용자의 UX, UI 개선에 대한 고민도 좋아하는분
• Git, Jira, Slack 등 협업도구 기반 동료와 원할한 협업 및 커뮤니케이션
• 개발 실무 경력 5년이상
• 신규 개발환경 및 언어에 대한 도전적인 자세","경력
경력 1~10년","Android OS
iOS
Kotlin
Java
Flutter
React Native",https://www.jumpit.co.kr/position/3374,"덴티움은 R&D연구에 지속적인 투자를 통해 자사만의 원천기술을 만들어 나가고 있습니다. 
수평적인 소통을 통해 본인 주도적으로 프로젝트를 이끌어 나갈 수 있는 업무환경이며, 연구비 지원을 아낌없이 할 수 있는 회사입니다. 
동종업계 대비 최고의 임금 경쟁력을 갖추고 있으며, 연봉 외 별도 보상체계를 구축하여 연구에 집중할 수 있는 환경을 제공합니다. 
 
• 주택지원비 - 사업장 인근 이주 시, 월세 자금을 일부 지원
• R&D 연구 포상금 지급 - 정기적인 연구실적 발표회(R&D Festival) 를 통해 별도 포상금 지급 (2회/년)
• 연구수당 지급 - 직급별 차등
• 하계휴가 부여 - Refresh를 위한 연차 외 별도 휴가 
• 성과급 지급 - 회사 경영실적에 따라 매년 정기적으로 연말성과급을 지급하였으며, 21년도에는 상반기 성과급 지급"
