회사명,지원기간,공고명,직무내용,자격요건,우대조건,경력조건,기술 스택,출처 URL,복지
디나비,"마감일
상시",백엔드 개발자,서버/백엔드 개발자,"• 어플리케이션 개발 경험 2년 이상 8년 이하
• 최소 1회 이상의 모바일 환경의 백엔드 운영/개발 경험 보유
• 본인의 주 언어에 대해 높은 이해를 하시는 분
• 데이터 모델링 및 기술 명세 등 문서화를 꼼꼼하게 하시는 분","• 애자일 프로세스 관련 경험이 있는 분 또는 스타트업 경험이 있으신 분
• 모바일/웹 플랫폼의 최신 기술을 주체적으로 학습하거나 새로운 툴과 방법론에 관심이 있으신 분
• 적극적이고 책임감 강하신 분
• 자기개발에 대한 욕구가 있으신 분","경력
경력 2~8년","AWS
MySQL
Spring
Java",https://www.jumpit.co.kr/position/17439,"디나비는 이렇게 일해요!

우리는 팀원이 살아온 환경, 가치관, 성격 등에 따라 저마다 다른 생각들을 가지고 있다는 사실을 이해하고 있습니다. 
무엇이 맞고 틀리다는 것을 떠나 모두의 의견이 프로젝트와 회사의 성공을 위하고 있다는 사실을 인지하고 있습니다.

01. 모두가 제품의 성장과 회사의 방향성에 자유롭게 기여합니다.
• 디나비는 각자 업무의 최전선에서 느낀 인사이트를 공유하고, 더 나은 방향으로 나아갈 수 있도록 자유롭게 토론합니다.
• 논의를 통하여 발전된 제안 내용은 제품과 회사의 방향성에 반영되며, 개인과 조직의 성장을 위한 자원이 됩니다.
• 잠재적인 문제라고 생각되는 부분이 있다면 서로 수평적이고 솔직하게 커뮤니케이션을 진행하는 투명함을 추구합니다.

02. 우리는 개인의 성장을 적극적으로 지원합니다.
• 자발적인 회고를 통해 팀원/회사 간에 상세한 피드백을 주고 받으며 서로의 성장을 응원합니다.
• 공유하고 싶은 인사이트, 헬스 체크 등의 스몰톡을 진행하는 ‘인싸톡’을 주기적으로 진행합니다.
• 세미나/컨퍼런스, 강의 수강료, 직무 관련 도서 구매 비용 지원을 통해 개인의 성장을 응원하고 있습니다.
• 우리는 기술 챌린지가 종료된 이후 기술 블로그 운영 등 문서화 시간을 장려합니다.

03. 우리는 개별 인원의 업무 효율성을 고려하고 있습니다.
• 우리는 주 2회 고정 요일(화/수) 오피스 출근 (하이브리드 재택 근무) 제도를 운영하고 있습니다. 
• 우리는 13시 - 16시 코어 근무 타임 제도를 운영하고 있습니다."
하이어엑스,"마감일
2023-07-30",Back-end Server Developer (Java / 3년 이상),서버/백엔드 개발자,"• 3년 이상의 백엔드 개발 경력 및 기획, 설계 또는 그에 준하는 경험이 있으신 분
• java, node.js 개발 가능자
• RDBMS에 대한 이해를 바탕으로 활용 가능하신 분
• AWS, Linux 환경에서 개발 및 운영 경험이 있으신 분
• RESTful API 에 대한 이해가 있으신 분
• 외부 연동/제공 API 개발 경험 또는 그에 필요한 기술 이해가 있으신 분
• Git 등의 분산 버전 관리 시스템 이용 경험이 있으신 분","• Typescript, python 등 다양한 언어 또는 프론트 개발 경험이 있으신 분
• 백엔드, 프론트엔드 연계한 기획, 설계 경험이 있으신 분
• Docker 또는 Kubernetes 기반의 CI/CD 운영 경험이 있으신 분
• MSA 기반 서비스 개발/운영 경험이 있으신 분
• 운영 자동화 및 시스템 최적화 구축 경험이 있으신 분
• RDBMS, NoSQL에 대한 이해와 DB 설계 경험이 있으신 분
• 앱/웹 서비스 출시 및 팀 성장에 기여한 경험이 있으신 분","경력
경력 3~10년","Java
PostgreSQL
postgresql
Spring Boot
Mybatis
Flyway
AWS
NoSql
Linux
Node.js",https://www.jumpit.co.kr/position/17770,"• 오전 8.5시~11시 자유롭게 출근하는 자율 탄력근무 제도
• 매 주 3회(수/목/금), 원하는 곳에서 일하는 리모트 근무 제도

[ 최상의 퍼포먼스를 지향합니다 ]
• 탄력 근무제를 시행하고 있습니다. 오전 8시 반 ~ 오전 11시 사이 자유롭게 출근할 수 있습니다.
• 주에 3번(수,목,금)은 원하는 곳에서 자유롭게 리모트 근무를 할 수 있습니다.
• 야근을 권장하지 않으며 별도의 승인 절차가 없는 자율 휴가제를 운영하고 있습니다.
• 새로운 성장을 위해 재정비할 수 있도록, 연말에는 모든 직원들이 refresh 휴가를 가집니다.

[ 한 달에 한 번, 문화데이 ]
• 한 달에 한 번씩 동료들과 refresh 할 수 있는 시간을 가집니다. 자유롭게 문화데이에 대한 아이디어도 제시할 수 있어요!

[ 식대 지원 및 간식 ]
• 점심식사비를 지원합니다. 물론 퇴근이 늦어질 경우 저녁 식사도 지원합니다.
• 2주에 한 번 먹고싶은 간식을 주문을 합니다. (자유롭게 신청 가능) 당 떨어질 걱정은 마세요!

[ 규율, 자율, 주도, 성장, 기회 ]
• 규율과 자율 위에 주도적인 업무 환경을 갖출 수 있도록 프로젝트를 통해 성장 기회를 제공합니다.
• 자기 계발 및 성장에 필요한 비용(도서, 세미나, 교육 등)을 지원해드립니다.
• 세미나 및 컨퍼런스, 커뮤니티를 만들고 개최하는 것과 참여하는 것을 적극 지원합니다.
• Macbook pro, LG그램 등 업무에 필요한 최고급 장비를 제공해드립니다."
런치팩,"마감일
상시",플랫폼 서비스 Back-end 개발자 (시니어),서버/백엔드 개발자,"• 백엔드 개발 실무 경력 3년 이상
• Django 기반으로 다음 사항 실무 경험
　- PostgreSQL
　- Django Rest framework
　- celery, redis","• AWS에서 프로젝트 구축 및 운용 경험
　- ECS, RDS, S3, EC2, ALB, Route 53, CodeBuild, CloudWatch, Lambda, API Gateway 활용
• 프론트엔드 개발 경험
　- Vue.js 프로젝트 경험웹 기반 UI Editor 개발 경험

저희와 핏이 잘 맞을 수 있는 분들의 유형이에요.
• 개발자 없이 웹서비스 구현이 가능한 세상에 기여하고 싶으신 분
• 스타트업 창업에 관심이 높거나, 실제로 창업을 시도하고 초기 허들을 경험한 분
• '어, 이 디자인 맞아요?' 라고 거리낌 없이 물어볼 수 있는 분
• 팀원들과 함께 소통하며 문제를 해결해 나갈 수 있으신 분
• 문제를 인식하고 해결하는데 있어 주도적으로 일하는 것을 편하게 느끼시는 분","경력
경력 3~5년","Vue.js
AWS
Django
PostgreSQL
Celery
Redis",https://www.jumpit.co.kr/position/16057,"[저희는 이렇게 일합니다.]
런치팩은 현재 6명으로 이루어진 스타트업입니다.
모두가 책임감을 가지고 주도적으로 행동하고 있습니다.

서로를 직책 없이 닉네임으로 부르는 수평적인 업무 수행 환경 안에서 연차에 상관 없이, 직급에 상관 없이 불편한 UI/UX에 대한 개선의 필요성을 제기할 수 있습니다.
혹은 2%의 아쉬움을 채워 줄 기능이 떠오를 때 마음껏 제안할 수 있습니다.
사소한 것일지라도 적극적으로 수용하며, 매끄럽게 풀어 나갈 수 있는 방법을 함께 고민합니다.
그리고 각자의 역할을 스스로 정의한 후 빠르게 실행합니다.

각 팀원이 인당 한 파트씩을 맡고 있는 만큼, 모든 파트가 이런 식으로 빠르게 성장해가며 이륙 전 활주로를 달리고 있습니다.

신입 급에서는 빠르게 시니어 레벨로 갈 수 있도록 돕고, 경력 급에서는 본인만의 전문 영역을 구축할 수 있도록 돕습니다.


[복지/혜택]
• 업무 장비 제공 (맥북 프로 13"", 듀얼 모니터)
• 야근 시 저녁 식대 제공
• 자유로운 휴가 사용
• 9시~11시 자유로운 출근 시간
• 경조사비 지급, 4대 보험"
하이어엑스,"마감일
2023-07-30",[산업기능요원] Backend Software Engineer (백엔드),서버/백엔드 개발자,"• 2년 이상의 백엔드 개발 경력 및 기획, 설계 또는 그에 준하는 경험이 있으신 분
• java, node.js 개발 가능자
• RDBMS에 대한 이해를 바탕으로 활용 가능하신 분
• AWS, Linux 환경에서 개발 및 운영 경험이 있으신 분
• RESTful API 에 대한 이해가 있으신 분
• 외부 연동/제공 API 개발 경험 또는 그에 필요한 기술 이해가 있으신 분
• Git 등의 분산 버전 관리 시스템 이용 경험이 있으신 분","• Typescript, python 등 다양한 언어 또는 프론트 개발 경험이 있으신 분
• 백엔드, 프론트엔드 연계한 기획, 설계 경험이 있으신 분
• Docker 또는 Kubernetes 기반의 CI/CD 운영 경험이 있으신 분
• MSA 기반 서비스 개발/운영 경험이 있으신 분
• 운영 자동화 및 시스템 최적화 구축 경험이 있으신 분
• RDBMS, NoSQL에 대한 이해와 DB 설계 경험이 있으신 분
• 앱/웹 서비스 출시 및 팀 성장에 기여한 경험이 있으신 분","경력
경력 2~10년","Java
PostgreSQL
postgresql
Spring Boot
Mybatis
Flyway
AWS
NoSql
Linux
Node.js",https://www.jumpit.co.kr/position/17771,"• 오전 8.5시~11시 자유롭게 출근하는 자율 탄력근무 제도
• 매 주 3회(수/목/금), 원하는 곳에서 일하는 리모트 근무 제도

[ 최상의 퍼포먼스를 지향합니다 ]
• 탄력 근무제를 시행하고 있습니다. 오전 8시 반 ~ 오전 11시 사이 자유롭게 출근할 수 있습니다.
• 주에 3번(수,목,금)은 원하는 곳에서 자유롭게 리모트 근무를 할 수 있습니다.
• 야근을 권장하지 않으며 별도의 승인 절차가 없는 자율 휴가제를 운영하고 있습니다.
• 새로운 성장을 위해 재정비할 수 있도록, 연말에는 모든 직원들이 refresh 휴가를 가집니다.

[ 한 달에 한 번, 문화데이 ]
• 한 달에 한 번씩 동료들과 refresh 할 수 있는 시간을 가집니다. 자유롭게 문화데이에 대한 아이디어도 제시할 수 있어요!

[ 식대 지원 및 간식 ]
• 점심식사비를 지원합니다. 물론 퇴근이 늦어질 경우 저녁 식사도 지원합니다.
• 2주에 한 번 먹고싶은 간식을 주문을 합니다. (자유롭게 신청 가능) 당 떨어질 걱정은 마세요!

[ 규율, 자율, 주도, 성장, 기회 ]
• 규율과 자율 위에 주도적인 업무 환경을 갖출 수 있도록 프로젝트를 통해 성장 기회를 제공합니다.
• 자기 계발 및 성장에 필요한 비용(도서, 세미나, 교육 등)을 지원해드립니다.
• 세미나 및 컨퍼런스, 커뮤니티를 만들고 개최하는 것과 참여하는 것을 적극 지원합니다.
• Macbook pro, LG그램 등 업무에 필요한 최고급 장비를 제공해드립니다."
비밀리,"마감일
상시",백엔드 서버 개발자 (Backend),서버/백엔드 개발자,"• 4년 이상 백엔드 개발 경력 및 그에 준하는 경력을 가지신 분
• Java Spring Framework 기반 서비스 개발 경험이 있으신 분
• REST API에 대한 설계 및 개발 경험이 있으신 분","• JPA 기반 개발 경험이 있으신 분
• MSA 기반 시스템 개발 경험이 있으신 분
• 글로벌 서비스 개발 경험이 있으신 분
• RDBMS 및 NoSQL에 대한 높은 이해도를 가지고 계신 분
• 대용량 데이터 처리 경험을 가지신 분
• AWS 클라우드를 이용한 서비스 구축 경험이 있으신 분
• React.js 사용이 가능하신 분
• Spring Cloud, Batch 등 다양한 Spring 모듈 사용 경험이 있으신 분
• 타 팀과의 협업에 적극적이고, 능동적이신 분
• jira, slack 등을 통한 협업에 익숙하신 분","경력
경력 4~15년","Java
Spring
Spring Boot
Spring Data JPA
MSA
MySQL
PostgreSQL
Docker
gRPC
Kafka
Redis",https://www.jumpit.co.kr/position/17907,"• 호텔식 구내식당 운영, 중식 무료 제공
• 여유 있는 점심시간 1시간 30분 제공 (11:30~13:00)
• 사내 라운지 간식 및 커피 제공
• 야근 하는 경우 교통비 및 저녁식사 지원
• 반차(4시간), 반반차(2시간) 제도 시행하여 효율적인 연차사용 가능 
• 코로나19 백신 휴가 제공
• 전직원 명절 성과급 지급
• 경조사 휴가 및 경조사비 지원, 장기근속자 지원
• 직무관련 교육비 및 도서 구입비 지원
• 청년 직원들에게는 재직자 내일채움공제 기업부금 지원 및 소득세 감면 적용 가능
• 그 외 수시로 제공하는 선물들이 많아요. :)"
서울옥션,"마감일
상시",[(주)서울옥션] 웹서비스개발팀(백엔드 개발) 경력직 채용,서버/백엔드 개발자,"• 백엔드 개발 경력 7년 이상 10년 이하, 또는 그에 준하는 실력을 갖추신 분
• Spring / SpringBoot 환경에 대한 이해 및 다양한 개발 경험이 있으신 분
• 웹 아키텍쳐에 대한 이해와 설계/개발/운영 역량을 갖추신 분
• 비동기 고성능 혹은 실시간 서비스/어플리케이션 개발 경험이 있으신 분
• 해외 여행에 결격 사유가 없는 분","• 웹 서비스 기술 리드 경험이 있으신 분
• 클라우드 환경에서의 서비스 개발/운영 경험이 있으신 분
• 협업툴(JIRA, Confluence, Slack 등) 사용 경험이 있으신 분","경력
경력 7~10년","Java
Spring Boot
Spring
MariaDB
Redis
Jenkins
NGINX
GitHub",https://www.jumpit.co.kr/position/17647,"• 4대보험, 퇴직금, 연장·야간·휴일수당, 자유복장
• 산전 후 휴가, 육아휴직, 남성출산휴가, 모성보호휴가, 임산부 근로시간 단축 등
• 명절선물, 생일선물, 출산선물 및 경조금, 웰컴선물
• 완전자율출퇴근제 (완전유연근무제 시행)
• 기타
 1) 건강검진: 1인 170만원 상당
 2) 각종 경조사 지원
 3) 식대 월 10만원
 4) 통신비 월 7만원
 5) 유류비 - 업무상 출장 및 외근시 실비로 지원(출퇴근 제외)
 6) 법인 리조트 이용
 7) 셔틀버스 운행 (경복궁역, 광화문역)
 8) 자차 이용 시 주차 가능"
리디,"마감일
상시",[리디] 데이터 엔지니어,서버/백엔드 개발자,"• 데이터 가공 및 분산 처리 기술에 대한 이해
• 알고리즘, 데이터구조, OS, 데이터베이스 등 기본적인 전산 지식에 대한 이해
• 기본적인 SQL 및 프로그래밍 능력","• Hadoop MR, Hive, Spark 등 분산 처리 기술 관련 개발 경험
• 대용량/실시간 데이터 분산 처리 시스템 설계 및 운영 경험
• AWS, GCP등 클라우드 환경에서의 데이터 파이프라인 구축 및 운영 경험
• GA, Tableau 등 외부 분석/시각화 도구에 대한 지식
• Python, Java, Scala 중 하나 이상을 이용한 개발 경험","경력
경력 2~10년","Java
Python
Scala
SQL
Tableau
Hive
Spark
Hadoop
AWS
GCP",https://www.jumpit.co.kr/position/17804,"■ WORK
리더스(Ridus)가 업무에만 몰입할 수 있도록 쾌적한 업무 환경을 제공합니다
• “건강의 첫째 조건, 잘 먹기!” 점심식대 1만원 지원 (야근 시 저녁식대 1.5만원 지원)
• 선릉역 1분 거리에 뛰어난 접근성을 가진 사무실 제공
• 야근 시 택시비 전액 지원

■ LIFE
업무외의 삶 역시 리디에서 지원합니다.
• 최대 1억 원 한도 주택자금 대출이자 지원
• 경조사 지원 및 명절 상품권 지급
• 휴식이 필요할 때 제휴 호텔&리조트 할인
• 근속 3년마다 리프레쉬 휴가(2주) 및 5성급 호텔 숙박권 제공
• [쏘카x리디] 카셰어링 혜택 제공

■ GROWTH
개인의 성장을 이룰 수 있도록 리디가 함께합니다. 
• 체력단련비 최대 월 20만원 지원
• 자기개발비 일부 지원
• 리디 서비스 지원 - 리디셀렉트 무료, 리디캐시 충전액&만타 구독료 30% 지원
• 직무 관련 도서 구매비 무제한 지원
• 엔지니어 대상 AWS 학습비용 지원 (최대 20만원)

■ HEALTH
건강한 몸과 마음을 바탕으로 일할 수 있는 문화를 지향합니다
• 제철 과일, 우유, 두유, 시리얼 등 간식 제공
• 영양제, 견과류, 건강음료 제공
• 임직원 및 배우자 연1회 건강검진 지원 (부모 및 배우자의 부모 격년 1회 지원)
• 사고나 질병에 대비한 단체상해보험 제공
• 편안한 휴식을 취할 수 있도록 안마의자 구비
• 독감 예방 주사, 스케일링 연1회, 멘탈케어 전액 지원"
하이컴프아이엔티,"마감일
상시",[경력] 웹개발자 채용 안내 - PHP 가능자 우대,서버/백엔드 개발자,"• 경력자 채용 (2년 이상)
• PHP, MySQL 가능자 우대","• 장기근무자 우대 
• 경력자 우대 
• PHP, MySQL 가능자 우대","경력
경력 2~10년","PHP
MySQL
Ajax
JavaScript
Node.js",https://www.jumpit.co.kr/position/2157,"• 퇴직연금, 인센티브제, 상여금, 우수사원포상, 휴일(특근)수당, 연차수당, 4대 보험
• 명절선물/귀향비, 창립일선물지급, 생일선물/파티, 도서 무제한 제공, 임신/출산 선물
• 회의실, 카페테리아, 스마트기기, 노트북, 사무용품 지급
• 창립일행사, 우수사원시상식, 직무능력향상교육, 도서구입비지원, 저녁식사 제공, 간식 제공, 음료제공(차, 커피)
• 회식강요 안함, 야근강요 안함, 자유복장, 자유로운 연차사용
• 연차, 여름휴가, 경조휴가제, 반차, Refresh휴가, 근로자의 날 휴무, 포상휴가, 산전 후 휴가, 육아휴직"
티투엘,"마감일
상시",중급 벡엔드 개발자 채용,서버/백엔드 개발자,• 개발업무 5~9년 정도의 경력자,• 관련학과 졸업자를 선호하나 필수사항은 아님,"경력
경력 5~9년",Java,https://www.jumpit.co.kr/position/12139,"• 연차사용 촉진제를 실시하여 본인이 원하는 때에 휴가를 사용할 수 있습니다.
• 장거리 근무시에는 충분한 교통비를 제공합니다.
• 야근시에는 저녁식사를 제공합니다."
티투엘,"마감일
상시",초급 백엔드 개발자 채용,서버/백엔드 개발자,• 개발업무를 1년 이상 경험하고 개발업무가 적성에 맞는 초급 개발자,• 관련학과 졸업자를 선호하나 필수사항은 아님,"경력
경력 1~4년",Java,https://www.jumpit.co.kr/position/12140,"• 연차사용 촉진제를 실시하여 본인이 원하는 때에 휴가를 사용할 수 있습니다.
• 장거리 근무시에는 충분한 교통비를 제공합니다.
• 야근시에는 저녁식사를 제공합니다."
에이젠글로벌,"마감일
2023-08-04",[에이젠글로벌] Backend (java) Engineer,서버/백엔드 개발자,"• java 개발 경력 3~5년 이상 혹은 그에 준하는 경력 보유
• java, spring, spring-boot 사용 경험자","• 컴퓨터 공학 관련 전공자
• 금융 서비스 개발 경험자
• AI 플랫폼 개발 경험자
• 인증, 인가에 대한 이해가 있는 자
• git 사용 경험자
• kafka, rabbitMQ 등 메세지 브로커 사용 경험
• 클라우드, k8s 사용 경험자
• noSql 사용 경험자","경력
경력 3~5년","Java
Spring
Spring Boot
Kafka
RabbitMQ
Git
NoSql",https://www.jumpit.co.kr/position/8987,"• 업계 최고 수준의 개발환경 및 장비를 제공합니다.
• 자유롭게 연차휴가를 사용합니다.
• 전용 공간과 개방형 업무공간을 지원합니다.
• 우수 직원과 장기근속자에 대해 포상을 제공합니다.
• 장기적으로 큰 기여를 해 주신 분께는 스톡옵션의 기회도 드립니다."
아주큐엠에스,"마감일
상시",Back-end 개발자,서버/백엔드 개발자,"• Java, NodeJS, Python, Go 중 한가지 이상의 개발언어에 대해 중급 이상 기술을 보유하신분","• 유관업무를 경험해 보신 분
• 인공지능 Machine Learning (정형/비정형)에 대한 관심 있으신 분","경력
경력 3~10년","Java
Node.js
Python
Go
MachineLearning",https://www.jumpit.co.kr/position/8111,"• 지원금/보험 : 건강검진, 각종 경조사 및 상조서비스 지원, 단체 상해보험, 복지포인트, 건강검진, 의료비 지원
• 급여제도 : 퇴직연금, 장기근속자 포상, 우수사원 포상, 성과급, 4대 보험
• 교육/생활 : 자격증취득지원, 사내동호회 운영, 자녀학자금
• 근무 환경 : 전용사옥, 구내식당, 사내 카페테리아"
브이피(vp),"마감일
상시",서버개발(결제인증) 담당 채용,서버/백엔드 개발자,"• spring-boot 개발경력 4년 이상
• DB 모델링 가능
• Java 개발 가능(중급이상)(리눅스 환경)
• 각종 Database(Orcle,Mysql 등) 연동 Java 개발
• RESTFul API/jquery/Web 개발 가능","• MSA이해 및 경험자
• Online 결제서비스 개발","경력
경력 4~15년","Linux
Spring Boot
Java
Oracle
MySQL
REST API
jQuery",https://www.jumpit.co.kr/position/17192,"즐겁고, 건강하고, 든든한 브이피
VP People은 Dream(꿈터), Play(놀이터), Happiness(행복터)를 추구합니다.

[즐거운 브이피인]
• 근무시간 및 휴가
연차휴가, 정기휴가, 경조휴가, 장기근속휴가, 모성보호 지원(출산전후 휴가, 육아휴직, 배우자 출산 휴가 등) 개인의 라이프에 따라 유동적으로 휴가를 사용할 수 있습니다.

• 편의 시설
직원들간 아이디어 회의나 독서, 게임 등을 할 수 있도록 사내에 카페테리아(원두커피 및 신선한 과일 등이 제공)와 여직원을 위한 전용 휴게실을 운영하고 있습니다.

• 휴양 시설 지원
직원들은 회사와 제휴 된 휴양지 시설을 이용할 수 있으며, 다양한 할인 혜택을 받아 콘도를 이용할 수 있습니다.

• 사내 이벤트
다양한 사내 이벤트를 통해 직원 모두가 스스로 참여하는 문화를 만들어가고있습니다.

• 장기근속자 표창
장기 근속 시 표창과 함께 리프레시 휴가가 주어 집니다.

[건강한 브이피인]
• 의료비 지원
질병이나 사고로 직원 본인이나 직원 직계가족의 통원 치료비/입원비 등이 발생할 시에 의료비를 지원합니다.

• 건강 검진
직원의 건강관리와 각종 질병 예방을 위해 연 1회 모든 사원 본인 및 가족이 건강검진을 전문기관에서 받고 있습니다.

[든든한 브이피인]
• 자기개발비 지원
직원들의 여가생활 및 취미활동을 지원하기 위해 자개개발비를 지원하고 있습니다.

• 경조금 지원
경조휴가를 부여하고, 회사에서는 축하 또는 조의의 마음을 표하기 위하여 경조금과 경조화환(조화)과 장의용품을 전달하고 있습니다.

• 사내 동호회 지원
직원들의 상호 간의 우애를 다지고 밝고 활기찬 직장생활을 할 수 있도록 각종 사내 동호회 활동을 지원합니다.

• 생활안정자금 지원
직원의 복리증진과 생활 안정을 목적으로 사내 대출 지원을 하고 있습니다.

• 자녀출산 축하금 및 학자금 지원
자녀 출산을 한 경우 출산 축하금과 유치원 입학부터 대학까지 학자금을 지원하고 있습니다."
스마트스코어,"마감일
상시","[골프IT플랫폼] Back-End 개발(Java Spring, MSA/실시간 스트림처리)",서버/백엔드 개발자,• Java/JavaScript 기반 FullStack 개발 및 Java Backend 개발 경험 3년 이상,"• ERP 개발 경험이 있으신 분
• SpringData JPA, DDD 개발방법론 경험이 있으신 분
• Docker/Kubernetes 경험이 있으신 분
• Async/Concurrent 프로그래밍에 관심 많은 분(WebFlux/Spring, goroutine/Go, coroutine/Kotlin, actor/Swift, asyncio/Python 등) 
• Kotlin, Go 언어 개발 경험이 있으신 분
• REST API 설계 및 DDD 아키텍처에 대한 끊임없이 고민해보신 분
• Vue.js SPA 개발 경험 또는 컴포넌트 기반 라이브러리 또는 프레임워크 개발 경험이 있으신 분
• Webpack, Babel, Vite에 대한 이해 및 설정 경험이 있으신 분
• SQL 능숙자 및 RDB 설계 가능하신 분
• Git 사용 경험이 있으신 분
• E-commerce 업무 개발 경험이 있으신 분
• 클린코드, 리팩토링에 관심과 열정이 있으신 분","경력
경력 3~20년","Java
Spring
Spring Boot
Spring Data JPA
Mybatis
MSA
ERP
JavaScript
Vue.js
ES6",https://www.jumpit.co.kr/position/17822,"• 편리한 출퇴근(삼성역 2분 거리)
• Refresh Day: 주 1회 1시간 늦게 출근(10 to 6)
• Happy Day: 반기 1회, 본인 혹은 가족 생일 등 중요한 날 조기퇴근/상품권 지급
• 통신비 일부 지원
• 자사 골프장 그린피 할인
• 자사 의류 상시 할인
• Brand Day: 마켓, 부킹, 해외투어, 국내투어, 맥케이슨, 위드리치 등 자사서비스 비정기 할인 행사
• 골프레슨 지원: 레슨비/연습장비 일부 지원
• 종합건강검진 지원
• Get Together: 월 1회 파트단위 식사 혹은 문화생활 지원
• Sports Day: 연 1회 전직원이 단합하고 교류할 수 있는 체육행사/워크숍 진행
• 자유로운 연차 사용, 자율복장
• 동아리활동: 사내 동아리 지원, 활동비 지급
• 직무 관련 교육/세미나 일부 지원
• 헬스장 제휴 할인
• 명절 및 연말 조기 퇴근
• 명절 선물 지급
• 경조사 휴가 및 경조금 지원
• 고급 원두/커피머신, 스낵 자판기 설치
• 5년, 10년 장기근속자 격려 
• 연 1회 본인 희망 시 2주 무급휴가 활용 가능(연차와 붙여 사용 가능)
• 전 직급 '매니저'로 소통하는 수평적 조직 문화
• 강요 없는 회식 문화"
쿤텍,"마감일
상시",Python Backend 개발자 채용,서버/백엔드 개발자,"• Python 개발 경험 및 역량 보유
• FastAPI, Django 개발 경험 및 역량 보유
• HTTP, REST-API에 대한 이해 및 개발 역량 보유
• DB 설계 및 개발 역량 보유 (Maria DB, Mongo DB 등)
• Linux 서버 사용 역량 보유","• 넥서스(NEXUS) Repo 구성 경험 보유
• Frontend 개발 등을 포함함 웹서비스 개발 프로세스에 대한 높은 이해
• 보안 관련 기술에 대한 이해
• AI 개발 경험 및 역량 보유
• Cloud DB 및 서버 환경 경험 보유
• 소프트웨어 관련 수상 및 자경증 보유","경력
신입~15년","Python
Linux
FastAPI
Django
REST API
MariaDB
MongoDB",https://www.jumpit.co.kr/position/17514,"[인재상]
• 긍정적 마인드 소유
• 창의력/통찰력 기반의 문제해결능력
• 타 부서와 협업을 위한 커뮤니케이션 능력
• 팀 내부의 협업을 위한 팀워크 중요성 인지

[쿤텍의 복리후생]
• 선택적 근로시간제 : 코어타임(10~14시) 제외 
• 재택근무 : 입사 3개월 이후부터 주3회 재택근무 시행
• 점심/저녁식사 제공 : 점심/저녁(야근시) 식사 제공
• 다양한 간식 제공 : 풍부한 음료 및 간식 든든히 제공
• 인센티브 : 연말 경영성과급 별도 제공
• 명절 상여 : 설/추석 별도 보너스 지급
• 게임기 대여 : 닌텐도 스위치+게임팩 대여 가능
• 자기계발비 지원 : 1인 월10만원 한도(도서/교육비) 지원
• 각종 경조사 지원 : 다양한 경조사에 따른 경조금/경조휴가 지원
• 최고급 개인 PC 지급 : 원활한 업무를 위한 최고급 노트북 지급"
오케이포스,"마감일
상시",ASP 백엔드 개발자 채용,서버/백엔드 개발자,"• Linux, Java, JSP, Javascript, Jquery 개발 경험자
• Oracle Stored Procedure 사용 및 쿼리 튜닝 경험자
• 소프트웨어 관련 전공 보유자 혹은 그에 준하는 경력 보유자","• Java 1.6, JSP 개발 경험자
• Spring boot 기반 웹 어플리케이션 개발 경험자
• MSA (Micro-Service Architecture) 기반의 시스템 개발 경험자
• Python 및 Shell script (bash) 개발 경험자
• Hadoop eco-system 사용 및 설계 경험자
• DB Schema 설계 경험자
• ETL 개발 및 설계 경험자","경력
경력 3~10년","java
jsp
jquery
oracle
spring boot
spring framework
linux
javascript
python",https://www.jumpit.co.kr/position/14997,"[직원들의 행복에 기여합니다]
• 신규입사자 웰컴 기프티콘 
• 전 임직원 복지포인트 100만원 지급 
• 선택적 근로시간제 도입(자유로운 출퇴근)
• 자유로운 연차/반차 사용 

[당신의 건강은 소중합니다]
• 전 임직원 단체 상해보험 가입
• 연 1회 건강검진 지원
• 월 1회 의료인 방문검진 제공

[기쁜 일도, 슬픈 일도 함께 해요] 
• 경조금(결혼축하금, 조의금) 및 경조화환 지급
• Happy Birthday! 생일 축하 쿠폰 지급 

[직원들의 자기계발을 지원합니다]
• 무제한 도서구입 지원
• 사외 교육, 세미나 참가 등의 교육비 지원

[최선의 환경을 제공합니다]
• 업무가능한 분위기 좋은 카페테리아 
• 자유롭게 통화 가능한 폰부스 

[이런 것도 있어요!]
• 수평적 조직문화로 장기근속 가능
• 스타벅스 원두로 내린 커피 무한 제공"
다이얼커뮤니케이션즈,"마감일
상시",백엔드 개발자 채용 (재택근무가능),서버/백엔드 개발자,"• 학력 : 학력무관
• 경력 : 2년 이상","• REST API에 대한 지식
• Node.js 사용 경험
• PHP 
• Git, Wiki, Jira, Slack 등 협업에 필요한 도구 사용 경험","경력
경력 2~10년","REST API
Node.js
PHP
Git
Wiki.js
Jira
Slack",https://www.jumpit.co.kr/position/16582,"• 지원금/보험 - 각종 경조사 지원
• 급여제도 - 퇴직연금, 퇴직금, 야근수당, 직책수당, 4대 보험
• 선물 - 명절선물/귀향비
• 교육/생활 - 직무능력향상교육, 자기계발비 지원
• 근무 환경 - 회의실, 공기청정기, 사무용품 지급, 최고 성능 컴퓨터
• 조직문화 - 회식강요 안함, 자유복장, 자유로운 연차사용, 칼퇴근 보장
• 출퇴근 - 주 52시간제 준수
• 리프레시 - 연차, 경조휴가제, 반차, 근로자의 날 휴무"
