회사명,지원기간,공고명,직무내용,자격요건,우대조건,경력조건,기술 스택,출처 URL,복지
스왈라비,"마감일
상시",안드로이드 개발자,안드로이드 개발자,"• 안드로이드 경력 2년 이상인 분
• Kotlin 개발 경험이 있는 분
• 안드로이드의 UI/UX 가이드라인에 대한 이해도가 높은 분
• 목표 지향적인 사고와 실행 능력이 뛰어난 분
• 서비스 품질과 안정성에 높은 책임감을 가지고 주도적이고 지속적으로 개선하는 분
• 다양한 직군의 사람들과의 원할한 커뮤니케이션이 가능한 분
• Data Structure / Algorithm의 이해가 있는 분","• 테스트 코드 작성 경험이 있으신 분 (TDD)
• 스토어 출시 경험이 있으신 분
• 컴퓨터공학 관련 학위 소지자","경력
경력 2~9년","Android OS
Kotlin
Java",https://www.jumpit.co.kr/position/9181,"• 강남역 3분 거리 사무실
• 최신형 PC, 듀얼 모니터, 노트북, 기타 사무용품 지원
• 업무 필요 소프트웨어, 기타 협업툴(Google workspace, Jira, Confluence, Slack) 지원
• 유연 출근제
　- 정해진 출근 시간 없이 오전 8시 ~10시 사이 편하게 출근합니다. 
• 편안한 근무 환경
　- 2호선/신분당선 강남역 3분 거리 공유오피스에 위치하여, 커피☕/음료/간식🥨이 상시 제공되고 있습니다. 
• 자유로운 휴가
　- 연차/반차 휴가는 언제든 자유롭게 사용하세요. 
• 성장 지원
　- 업무와 관련된 책, 스터디, 강의 등은 적극적으로 지원해 드립니다. 
• 기타
　- 청년 소득세 감면 등 다양한 정부지원 프로그램에도 참여하고 있으니 편하게 요청해 주세요."
프렌즈몬,"마감일
상시",앱 개발자 채용,안드로이드 개발자,"• 실무 경험 3년이상 경력자
• 컴퓨터 관련전공 및 유사 경험","• 스토어 등록 경험 유
• 코드 분석 및 알고리즘 제작을 즐기는 자
• 새로운 배움에 대해 거부가 없으신 분","경력
경력 3~10년","Android OS
Kotlin
REST API
Java",https://www.jumpit.co.kr/position/898,"• 자유로운 연차 사용 가능 (연차/반차/반반차)
• 탄력근무제 가능
• 카페테리아, 자유복장 
• 경조사 지원
• 인센티브제
• 특별 : 월 1회 패밀리데이 운영(마지막주 금요일 오후 휴가, 13시까지 근무"
티앤메타,"마감일
상시",안드로이드 개발자 (3년이상) 정규직 채용,안드로이드 개발자,"• 학력 무관
• 3년이상 안드로이드 네이티브 앱 개발 경험자
• Kotlin과 Java 언어에 능숙한 분
• 앱 빌드 및 배포 경험을 가지고 계신 분","• 사용자를 위한 UX를 고민하는 것이 즐거운 분
• MVVM, JetPack Component(AAC), Coroutines, Retrofit등을 활용한 개발 경험이 있는 분
• 최신 개발 동향에 관심이 많은 분
• 협업툴(jira / Confluence / git) 사용 경험자","경력
경력 3~20년","Android OS
Java
Kotlin",https://www.jumpit.co.kr/position/17424,"• 개인 장비 : 맥북 또는 희망 PC 지원, 듀얼 모니터
• 근무 형태 : 9시 ~ 6시 (코어타임근무 10시 ~ 3시)
• 자기 계발 : 장기근속자 refresh 휴가 및 휴가비 지원, 설&추석 명절 선물 지급, 숙박비 20만원한도 지원, 지인추천포상100만원, 업무관련 도서비 지원, 통신비 5만원 지원, 어학/체력단력(택1) 5만원 한도 지원
• 통근, 교통 : 출장 교통비지원, 야근식대 및 택시비 지원
• 식사, 간식 : 식권대장 포인트 지원
• 급여 제도 : 연차, 퇴직금, 4대보험
• 보험, 의료 : 종합 검진 제공, 경조사비"
피플리,"마감일
상시",[플랫폼사업부] AOS 개발자,안드로이드 개발자,• 3년 이상의 관련 분야 경력자,"• 상용중인 안드로이드 서비스 개발 경험
• Rxjava, Okhttp3, Retrofit 능숙자
• Rest api 연동경험자","경력
경력 3~10년","Java
Kotlin
Android Studio
Jira
Google Drive
Android OS
RxJava
OkHttp
REST API
Realm
React Navigation",https://www.jumpit.co.kr/position/6808,"• 매월 마지막 주 금요일은 패밀리데이로 10시~15시까지 근무하고 퇴근해요.
• 생일자에게는 회사가 엄선한 선물리스트 중 원하는 품목을 드립니다.
• 명절에는 마음이 따뜻해지는 선물이나 상품권이 지급됩니다.
• 든든하게 일할 수 있도록 항상 간식이 구비되어 있습니다.
• 업무능력 향상을 위한 교육비 및 도서구입비를 지원합니다.
• 장기근속자에게는 포상이 있습니다.
• 지인을 피플리에 소개하고 입사 후 3개월 근속 시 리워드를 드려요.
• 직무과정에서 특허 발생 시 발명리워드를 드립니다.
• 야근 시 별도 식비를 지원합니다.
• 신규입사자를 위한 소정의 웰컴키트를 제공합니다.
• 경조사 휴가 및 경조사비를 지원합니다.
• 그 외 다수의 혜택이 있고, 점진적으로 확대하는 중입니다."
스마투스코리아,"마감일
상시",모바일 App 개발자,안드로이드 개발자,"• 성별무관
• Andriod 개발 3년 이상, iOS 개발 3년 이상 (동시 개발 가능한 분의 경우도 Total 3년 이상)
• Java 개발 언어에 능숙하신분 (안드로이드 스튜디오와 Swift 사용 경험이 있으신 분, 안드로이드 스튜디오 사용경험 우선)
• Android와 iOS 최신 트렌드에 관심이 있고, 코드 개선과 리뷰에 적극적이신 분","• Java에 대한 이해 및 사용 경험이 있으신분
• BLE 연계 개발 경험이 있으신 분 (라이브러리 사용해서 코딩으로 앱 기능 구현은 완료되어 있음)
• REST-API 로 백엔드 연계 경험이 있으신분
• 재플린 디자인 툴을 사용하여 연계 경험이 있으신분","경력
경력 3~6년","Java
Android Studio
Swift
Android OS
iOS",https://www.jumpit.co.kr/position/15992,-
웰트,"마감일
상시",Android SDK Developer,안드로이드 개발자,"• 개발 경력 5년 이상
• Android 개발 경력 3년 이상
• Kotlin MVVM 아키텍처 패턴에 대한 이해 및 개발 경험기반 프로젝트 경험 및 이해도
• 기획/디자인/프론트/운영등 다양한 파트와 커뮤니케이션에 지장이 없으신 분
• RxKotlin 및 비동기 처리에 대한 경험 및 이해도
• 어떤 문제든 주도적으로 해결하려고 하는 의지가 있으신 분
• 같이 일하는 멤버를 배려하고 소통하며 개발을 진행할 수 있으신 분","• Android SDK 개발 경험자 우대
• Apple Healthkit, Google Fit 개발 경험자 우대
• BLE(Bluetooth Low Energy) 기반 프로젝트 경험 우대
• WebView 및 ExoPlayer등의 VideoPlayer를 활용한 개발 경험
• JUnit, Appium, Robolectric, Espresso등을 사용한 TDD 개발 경험
• Firebase 및 Play Console을 활용한 앱 업데이트 및 모니터링 경험
• Coroutine 및 기타 Jetpack Component에 관한 경험
• Open Source Library Custom 가능하신 분
• 프로젝트를 시작과 끝까지 개발 경험이 있으신 분
• iOS 개발 경험 있으신 분
• 1개 이상 언어를 통해 상용 프로그램 개발 경험이 있으신 분(모바일 무관)
• 다른 팀원과의 협업에 능하신 분
• 새로운 기술을 배우는 것을 즐기시는 분
• 더 나은 사용자 경험에 대한 고민을 해 보신 분(UI/UX 및 애니메이션)","경력
경력 5~10년","Kotlin
Java
Realm
Android Studio
Jira
Git
Bitbucket
Figma",https://www.jumpit.co.kr/position/16393,"• 4대보험
• 중식제공 / 커피, 간식
• 탄력적 근무제(기본 10시 출근, 자율퇴근)
• 자유로운 연차사용
• Expense cover (업무목적 교통, 미팅, 식사 등)
• 고사양 맥북 및 주변기기 제공"
토크나우,"마감일
상시",Android 개발자,안드로이드 개발자,"• 개발 경력 2년 이상
• JAVA/C++/C# 프로그래밍 경력
• 하이브리드 어플 개발 경험 있으신 분
• 스토어에 배포 경험 있으신 분","• Git 으로 버전관리 해보신 분
• 컴퓨터 관련 학과 졸업자
• IT 교육 수료자 우대","경력
경력 2~10년","Java
C++
C#
Kotlin
Git
Android OS",https://www.jumpit.co.kr/position/907,"• 지원금/보험 : 건강검진, 의료비지원(본인), 각종 경조사 지원
• 급여제도 : 인센티브제, 상여금, 장기근속자 포상, 우수사원포상, 퇴직금
• 선물 : 명절선물/귀향비
• 교육/생활 : 직무능력향상교육
• 근무 환경 : 휴게실, 회의실
• 조직문화 : 회식강요 안함, 야근강요 안함, 자유복장, 자유로운 연차사용, 사내연애 장려
• 출퇴근 : 주차장제공, 탄력근무제
• 리프레시 : Refresh 휴가"
예써,"마감일
상시",안드로이드 경력 개발자 채용 - 맛집 앱 예써,안드로이드 개발자,"• 안드로이드 앱 개발 경력자 (Kotlin 필수)
• HTTP 기반 서버 API 연동 경험자
• Git 등 형상 관리 도구 사용 경험자","• RxJava, Coroutine, AAC, MVVM, Clean Architecutre 경험자
• 새로운 기술 트랜드에 관심을 갖고 공유를 위해 적극적인 분","경력
경력 2~20년","AWS
Git
Kotlin
Android OS
Android SDK
Android Studio
RxJava",https://www.jumpit.co.kr/position/12080,"• 점심 식사 제공
• 간식 항시 구비
• 영문 호칭
• 칼퇴 문화
• 자기개발비 지원"
사이넷,"마감일
상시",[라이브스코어] 안드로이드 개발자 찾습니다.,안드로이드 개발자,"• java, kotlin, Android studio 
• AOS 개발 경력 3~7년
• 장기근무","• 애자일하게 논의하여 디벨롭 가능한 개발자
• 라이브스코어 서비스 진행 경험","경력
경력 3~7년","Java
Kotlin
Android Studio",https://www.jumpit.co.kr/position/11386,"• 주4일
• 공기청정 사무실(270평 규모 사무실 30여종의 실물이 피톤치드를 발생시켜 쾌적한 확경 조성)
• 수평적인 조직문화
• 낮잠 TIME(점심시간 이후 30분 낮잠 시간 가능)"
다이얼커뮤니케이션즈,"마감일
상시",Android APP 서비스 개발 및 운영자 채용 (재택근무가능),안드로이드 개발자,"• Android APP 개발 경력 3년 이상
• Java, Kotlin 언어 가능하신 분
• MVP, MVVM등의 디자인 패턴 구현 가능하신 분
• Git을 통한 소스 형상 관리 가능하신 분","• SIP 프로토콜 사용 경험자
• mVoip 애플리케이션 개발 경험자
• 협업 툴에 능숙하신 분 (Slack, Jira, Confluence)
• zeplin, figma 등의 툴을 통해 협업 가능하신 분
• 타 직무의 구성원과 원활한 커뮤니케이션 및 유연한 협업능력을 갖추신 분","경력
경력 3~10년","Java
Kotlin
Android OS
Git
Zeplin
Figma",https://www.jumpit.co.kr/position/16585,"• 지원금/보험 - 각종 경조사 지원
• 급여제도 - 퇴직연금, 퇴직금, 야근수당, 직책수당, 4대 보험
• 선물 - 명절선물/귀향비
• 교육/생활 - 직무능력향상교육, 자기계발비 지원
• 근무 환경 - 회의실, 공기청정기, 사무용품 지급, 최고 성능 컴퓨터
• 조직문화 - 회식강요 안함, 자유복장, 자유로운 연차사용, 칼퇴근 보장
• 출퇴근 - 주 52시간제 준수
• 리프레시 - 연차, 경조휴가제, 반차, 근로자의 날 휴무"
모니터랩,"마감일
상시",안드로이드 개발자 채용,안드로이드 개발자,"• JAVA, Kotlin을 이용하여 개발 가능하신 분
• 네트워크에 대한 이해
• 원할한 소통이 가능하신 분
• 리눅스 사용 가능하신 분","• Openvpn, Wireguard에 대한 경험
• 하이브리드 앱 개발 경험이 있으신 분
• 모바일 UI/UX에 대한 이해가 있는 분
• 동료와 함께 성장하는 것을 즐기는 분
• 1년이상 서비스 운영 경험 보유자
• 창의적인 생각과 추진력이 뛰어나신 분","경력
신입","Java
Kotlin
Android OS",https://www.jumpit.co.kr/position/14716,"[지원금/보험제도]
• 장기근속자(5년, 10년) 포상: 휴가비(300만원) 및 1개월 유급휴가 지원 등
• 각종 경조사(경조금/경조휴가) 지원
• 도서구입비/자격증 비용지원
• 건강검진센터를 통한 건강검진제도 운영

[급여제도]
• 퇴직연금제 운영
• 포상제도 운영 (분기별, 연간, 수시 우수사원 포상 및 포상금 지급)
• 경영성과급 제도 운영

[근무환경 및 기념품]
• 명절/생일 등 기념일 선물 지급
• 아침간식제공
• 육아휴직, 산전 후 휴가 등
• 연차/반차 사용
• 겨울 유니폼 지급"
베스텔라랩,"마감일
2023-07-31",[베스텔라랩] 안드로이드 개발자(서울/경기/대구),안드로이드 개발자,"• 개발 전공자(소프트웨어, 컴퓨터공학 등)
• Android 플랫폼에 대한 이해 및 상용 서비스 개발 경험
• Java, Kotlin과 JVM 개발환경 경험
• CS 기본 지식들(알고리즘, 자료구조, 메모리 모델, 운영체제 등)에 대한 이해","• 슬랙(Slack), 노션(Notion), 지라(Jira), 피그마(Figma) 사용 경험이 있으신 분
• MVVM, clean architecture, 반응형 프로그래밍에 대한 이해
• 위치 정보와 지도를 활용한 상용 서비스 경험
• 실시간 네트워크 및 스트리밍 서비스에 대한 경험
• 영상 관련 라이브러리 활용 개발 경험
• 비콘, BLE, Wi-Fi 기반 디바이스 연동 경험","경력
신입~10년","AWS
GitHub
Git
Swift
Kotlin
Java
Android OS",https://www.jumpit.co.kr/position/5246,"• 커피와 스낵 무한 제공 !
• 도서 지원 !
• 개인 컴퓨터, 모니터 제공 !
• 근무지(서울/경기/대구) 선택 가능
　- 경기도 안양시 동안구 엘에스로116번길 118 안양2차 SKV1 926호
　- 경기도 성남시 분당구 판교로289번길 20, 스타트업캠퍼스 2동 5층
　- 서울특별시 마포구 백범로31길 21, 5층 530호(공덕동, 서울창업허브)
　- 대구광역시 동구 동대구로 465, 대구스케일업허브"
에브리치,"마감일
상시","클라이언트개발(aos,ios)",안드로이드 개발자,"• Kotlin/Swift 네이티브 앱개발
• 커스텀 컨트롤 개발
• 결제모듈연동
• UI/UX에 대한 이해","• UI/UX에 대한 이해
• 앱서비스 개발경험 다수
• 골프를 치는 개발자 우대","경력
경력 3~10년","Kotlin
Swift
Android OS
iOS",https://www.jumpit.co.kr/position/5608,"• 최신(맥북프로, WQHD급 모니터) 개발장비제공
• 연 2~5회 필드라운딩
• 사옥 지하 골프스튜디오 연습장이용
• 4층 휴게실 플스방, 노래방이용
• 간식코너 이용"
42dot,"마감일
상시",Senior Android Framework Engineer (Navigation),안드로이드 개발자,"• SW 개발 경력 10년 이상, Android 개발 경력 5년 이상
• Android 프레임워크에 대한 이해와 Java, Kotlin 등 숙련된 프로그래밍 역량
• MVVM , MVP 등의 어플리케이션 디자인 적용에 대한 경험이 있으신 분
• 새로운 개발 언어, 기술, 플랫폼에 대한 오픈 마인드를 가지신 분","• GIS, LBS, Mobility 분야 웹/앱 서비스 개발 경험
• 내비게이션 관련 도메인 경험 3년 이상
• 자동차 기반 어플리케이션 개발 관련 경험 2년 이상
• 스스로 새로운 문제를 찾고 이를 해결하는 것을 즐기는 분
• 기존 방식의 틀을 깨고 새로운 방식을 제안할 수 있는 분","경력
경력 10~20년","android os
android sdk
sw",https://www.jumpit.co.kr/position/15576,"• 근무제도: 유연근무제를 통해 임직원이 효율적으로 근무시간을 활용할 수 있도록 지원합니다.
• 단체 상해보험: 본인 및 배우자, 직계가족의 상해보험 가입을 지원합니다.
• 경조사 지원: 본인 및 가족의 경조사 발생 시 지원합니다.
• 명절선물: 설/추석 명절에 각 300,000원의 명절선물을 지급합니다.
• 건강검진: 임직원의 건강검진을 매년 지원합니다.
• 저금리 대출지원: 회사와 협약을 맺은 시중은행을 통해 저금리 대출을 지원합니다.
• 복지카드: 연간 3,000,000원을 지급하며 자기계발, 문화/여가 활동 등의 목적으로 사용 가능합니다. (중도 입사 시 당해 년도 재직일수 기준으로 일할 계산 후 부여) 
• 휴양시설: 별도의 직원 전용 프라이빗 휴양시설(아난티 리조트)을 이용하실 수 있도록 지원합니다."
팬마음,"마감일
상시",안드로이드 개발자 경력 모집,안드로이드 개발자,"• 2년 이상 서비스 운영/개발 경험이 있거나 이와 준하는 경험이 있으신 분
• Kotlin 숙련자
• MVVM 패턴 경험자
• 협업 도구에 익숙하고 팀워크가 좋으신분

[개발환경]
• 사용 언어: Kotlin(주), Java(부)
• 업무도구: Git, jira, confluence, zeplin, postman, slack, jenkins 등 사용중","• Glide 라이브러리 사용 경험
• DI 개념에 대해 인지하고 계신분
• LiveData 개념에 대해 인지하고 계신분
• 데이터 바인딩 사용 경험
• 잠금화면(첫화면) 서비스 개발 경력","경력
경력 2~5년","Java
Kotlin
Android OS
Git
Jira
Zeplin
Confluence
Postman",https://www.jumpit.co.kr/position/2784,"• 근무 장소: 서울시 강남구 4번 출구 3분 거리
• 업무 관련 도서 구입 지원
• Macbook Pro + 27인치 모니터 지원
• 유연근무제 
• 매달 마지막 금요일 오전 근무
• 본인/배우자/부모님 생일 4시 퇴근
• 결혼기념일 4시 퇴근"
엑스퍼트아이엔씨,"마감일
상시",안드로이드 및 iOS 기반 디바이스 애플리케이션 개발,안드로이드 개발자,• 관련 분야 5년 이상 경력,• 영어 능통자,"경력
경력 5~10년","Flutter
React Native
Android OS
iOS
java
kotlin
swift",https://www.jumpit.co.kr/position/14302,"• 성과금 지원
• 자율 근무제 (오전 10시 ~ 오후 7시 기준)
• 식비 지원
• 명절 지원
• 경조사 지원
• 장기근속자 포상"
라라스테이션,"마감일
2023-08-31",안드로이드 개발자,안드로이드 개발자,"• 3년 이상의 Android 개발 경력 혹은 그에 준하는 실력을 가지신 분
• Java, Kotlin 언어의 개발 경험을 가지신 분 
• 안드로이드 최신 Layout 설계에 익숙하신 분 
• OpenAPI, SDK 등 외부 라이브러리 연동 경험이 있으신 분","• 영어, 중국어, 일본어 중 최소 한 가지 언어의 비즈니스 소통 가능하신 분
• Google Play 배포부터 서비스, 업데이트까지의 풀 체인 경험을 가지신 분
• DevOps 및 CI/CD, 프레임워크에 대한 경험이 있으신 분
• AAC, MVVM에 대한 이해도가 높으신 분
• 리테일, 이커머스 산업에 대한 경험이 있으신 분
• Alibaba Cloud / AWS / Azure 등 퍼블릭 클라우드 경험이 있으신 분","경력
경력 3~10년","java
kotlin
android os",https://www.jumpit.co.kr/position/15171,• 사내 카페 무료 이용
엔포트버스,"마감일
상시",Android 안드로이드 개발자,안드로이드 개발자,"• 경력 : Android 앱 개발 2년 이상
• 개발경력만 경력으로 인정합니다. (개발경력 2년 미만자는 지원 불가)
• 신입 : 지원 불가
• 국적 무관(국내 거주 외국인 지원 가능)
* 참조: 병역특례 지원자의 경우 현역 TO는 없어 현역은 전직자만 가능하고 보충역은 신규 및 전직자 모두 가능합니다.",• Playstore 출시 경험자,"경력
경력 2~7년","Kotlin
Java
Git
Zeplin
NGINX
notion.so
Android OS",https://www.jumpit.co.kr/position/14863,"[연봉 인상]
• 업계 평균 연봉보다 10% 이상 높게 책정합니다.
• 발전되는 목표를 가지고 앞으로 나가야 할 더 큰 비전이 있습니다.
• 다양한 인재들이 있어야 그 목표를 달성할 수 있다고 생각하기에
• 아무리 급해도 우리와 맞지 않는 분들은 함께하지 않으려고 합니다.
• 하지만 현실적인 고민탓에 기회를 날리지는 않습니다.

[인센티브 지급]
• 2년마다 전직원에게 인센티브 지급합니다.
• 함께하는 직원들에게 회사이익을 함께 나눕니다.

[업무 장비 지원]
• 업무에 필요한 개인장비를 300만원 상당으로 원하시는 세팅으로 지원합니다.
• 앉아있는 시간이 많으니 의자가 중요하다 - 허먼밀러 등 원하시는 의자 가능
• 개발에는 애플이 좋다면 - 맥북프로 가능
• 감성보다는 스펙이 중요하다면 원하는 스펙으로 PC 세팅 가능
• 기계식 키보드, 고급 마우스 지원
• 그 외 어떤 것이든 업무에 도움이 된다면 OK!

[야근 없고, 불필요한 회식하지 않는 문화]
• 업무와 관련 없는 회식으로, 또 크런치 모드라고 하는 과도한 노동으로 우리의 내일을 해치는 문화를 지양합니다.

[식비 & 교통비 지원]
• 어쩔수 없이 야근을 하게될 경우, 저녁 식비 및 교통비도 지원합니다.

[사내추천제도 운영]
• 최고의 복지는 좋은 동료! 추천자뿐 아니라 피추천자에게도 구인추천금을 지급합니다. (최대 300만원)

[자유로운 휴가 사용]
• 열심히 일한 당신에게 자유를 드립니다. 장기근속자는 10일의 refresh 휴가와 선물을 지급합니다.
• 아직 무제한 연차는 아니지만, 부여된 연차보다는 많이 사용하도록 노력하고 있습니다.
• 사유 없는 자유로운 휴가 사용 및 함께 업무하는 동료와 미리 조율한 된다면 장기 휴가도 가능합니다.
• 눈치보지 말고 사용하세요. 연차에는 이유를 묻지 앖습니다.

• 매년 명절(설날, 추석) 전날 그리고 매해 마지막 근무일에는 모두 조기퇴근을 합니다.

[경조사비]
• 기쁨도 슬픔도 함께, 탄탄한 경조휴가와 경조금을 지원합니다.

[도서구입비 및 자기계발비 지원]"
아이엠파인,"마감일
상시",안드로이드 개발자,안드로이드 개발자,"• [필수제출요소] 공개 가능한 깃허브 계정과 레포지토리 혹은 본인의 개발블로그 또는 Notion URL
• Java 혹은 Kotlin을 능숙하게 다룰 수 있는 분
• Android SDK를 능숙히 다를수 있는분
• Android Studio 와 Gradle 및 외부 라이브러리 활용에 막힘이 없으신분
• 개발자로서 커뮤니케이션을 즐기는 분","• Java/Kotlin 이외에 다른 언어나 플랫폼 개발이 가능하신 분
• H.264(H.265) 인코딩, 디코딩, 스트리밍 개발에 능숙하신 분
• TCP, UDP 및 블루투스 등 네트워크개발에 능숙하신 분
• 동기화 및 비동기화에 대핸 이해가 깊은 분
• GUI 바인딩과 템플릿에 대한 이해가 깊은 분
• Git을 능숙하게 사용하는 분
• 외국어 능력","경력
경력 2~6년","Android OS
Android SDK
Android Studio
Kotlin
Java",https://www.jumpit.co.kr/position/7032,"• 모두가 즐겁게 일하는 문화를 만들어 나갑니다.
• 입사 1주년, 3주년, 5주년에 인센티브와 리프레쉬 휴가를 지급합니다.
• 생일이나 결혼기념일엔 조기 퇴근을하여 가족 혹은 지인들과 즐거움을 나눕니다.
• 결혼 및 출산시 인센티브와 휴가를 드립니다.
• 연 2회 FINE DAY 행사를 진행, 점심식사와 영화 관람등 문화행사를 즐깁니다.
• 연 1회 즐거운 플레이샵을 진행합니다.
• 직능과 관련있는 컨퍼런스 및 전시행사를 수시로 참석합니다.
• 점심시간은 11시30분부터 1시까지 넉넉히 드립니다.
• 그 밖에 기본적인 복지는 말 그대로 기본입니다."
썬더소프트코리아,"마감일
상시","Multimedia SW 개발(Camera, Audio, Android framework 등)",안드로이드 개발자,"• 경력 : 관련 경력 1년 이상
• Android Framework 및 Application 개발 경력자
• C, C++, JAVA 가능자",• 영상처리 전공자 우대,"경력
경력 1~19년","C
C++
Java
Python
Embedded
Android OS
Git",https://www.jumpit.co.kr/position/7517,"• 수평적 조직문화 추구 : 전사 사내 호칭] 영어닉네임
• 개발자 중심 조직문화 & 추구: 유연근무제 활용 등
• 성과급/인센티브제도 운영
• 종합건강검진(전문검진센터/매년)
• 명절 선물 지급
• 경조사 비/휴가/화환
• 연차휴가: 근로기준법 기준 +반차제도
 *연차가산일 4년차 이후 년1일 추가
• 대체휴가제 : 휴일근무 시 대체휴가 지급
• 식대 지원: 야근 및 휴일근무 / 교통비(철야) 지원
• 장기 외근 지원: 장기외근 지원카드 지급
• 청년내일채움공제 등 정부지원사업 혜택 적극지원 (+재직자’내일채움공제 지원 기회)
• 병역특례 대체복무 가능 : 산업기능요원(보충역,현역)
• 장애인, 보훈대상자 우대
• 듀얼모니터 지원, 회사 플래너, 사원증 지급
• 팀 회식비 지원
• 직책수당
• 통근버스 이용 가능"
러닝포인트,"마감일
상시",안드로이드 러닝 앱 개발자 채용,안드로이드 개발자,"• Android 개발 1년 이상
• Kotlin 언어에 익숙 하신 분
• 플레이스토어에 앱 출시 경험이 있으신 분
• Android 최신 트렌드에 관심이 있으시고, 코드 개선과 리뷰에 적극적이신 분","• 다양한 외부 라이브러리 사용 경험
• Git 버전관리 및 협업 문제없는 분
• Firebase(fcm) 이용 경험
• Android Jetpack 사용 경험
• 코루틴 사용 경험","경력
경력 1~10년","android os
kotlin",https://www.jumpit.co.kr/position/15600,"• 함께 일하는 구성원으로서 서로 존중하고 예의를 갖춥니다.
• 자유로운 분위기에서 직책과 상관없이 서로의 의견을 편하게 주고 받습니다.
• 정해진 업무 내에서 도움이 필요하다면 협업이 가능합니다. 어려움이 있을 때 서로를 찾을 수 있는 분위기입니다.
• 휴가사용에 눈치 없습니다. 잘 쉬는 것도 능력입니다."
고스트패스,"마감일
상시",안드로이드 개발 엔지니어 구인,안드로이드 개발자,• 4년제 이상 관련 대학 전공 이수자 또는 2년 이상 관련 개발 경력자,"• 보안관련 앱 개발 경험자
• SOAP Wed Service 연동 개발 경험자
• JAVA 및 Kotlin 동시 개발 가능자","경력
경력 2~10년","Android OS
Kotlin
Java
REST API",https://www.jumpit.co.kr/position/2438,"• 버추얼팀 구축 - 장소에 관계없이 소통
• 자유로운 휴가 사용
• 역할과 책임 (Roles & Responsibility) 중심 조직 - 수평조직"
WATA Inc.,"마감일
상시",WATA Inc Android 앱개발 직군 모집,안드로이드 개발자,"• Android 개발 실무 경험
• Android 플랫폼에 대한 이해도를 가지신 분
• Android 상용 서비스 개발 경험이 있는 분","• 공학계열 전공자
• 지도 기반 / 위치 정보 서비스 앱 제작 경험이 있는 분
• 앱 서비스를 오랜 기간 지속적으로 개선해보신 분
• MVC/MVP/MVVM 이해/적용 가능한 분
• 외부 라이브러리 /Framework 연동 경험이 있는 분(C++)
• 위치정보 서비스에 관심이 많은 분","경력
신입~3년","Java
Kotlin
Android OS
C++
Android SDK",https://www.jumpit.co.kr/position/9068,"• 탄력 근무제 실시(출근 : 8~10시 , 퇴근 5~7시)
• 중식 제공
• 생일 유급 휴가 제공
• 강요 없는 자유로운 회식
• 눈치 보지 않고 휴가/연차 사용
• 최신형 개발 장비 지급
• 자기개발비 지원(도서구입, 온라인 강의, 세미나 참석 등)
• 인재 추천 지원금
• 우리 사주 및 스톡옵션 제공
• 퇴직금, 장기 근속자 포상
• 경조사비 지급, 국책 연구과제 연수수당 지급, 특허 출원 수당 지급
• 원하는 직원에 한해 해외 법인 순환 근무 기회 제공"
플랫폼구사삼,"마감일
2023-07-17",[Platform943] 안드로이드앱 개발자,안드로이드 개발자,"• 안드로이드 개발 경력 3년 이상
• 문제를 정의하고 주도적으로 해결하는 능력이 있으신 분
• 다양한 부서와의 협업에서 원활한 커뮤니케이션이 가능하신 분","• 풀스택 개발자 
• 스타트업의 성공에 관심이 많으신 분","경력
경력 3~7년","Android OS
Kotlin
Java
React Native",https://www.jumpit.co.kr/position/17614,"• 급여제도: 퇴직연금, 장기근속자 포상, 4대 보험
• 선물: 생일자 조기퇴근
• 교육/생활: 워크샵, 신입사원교육(OJT), 도서구입비지원, 점심식사 제공"
피타소프트,"마감일
2023-07-31",SW팀 Android 개발자,안드로이드 개발자,"• 경력: 경력 3년↑
• Android 개발경력 3년이상 및 출시 경험이 있으신 분
• Java, Kotlin 등을 능숙하게 활용 가능한 분
• RESTful API 사용 경험이 있으신 분
• 코드 개선과 리뷰에 적극적이신 분
• 앱 빌드 및 배포 경험을 가지고 계신 분","• AWS 및 클라우드 서버와의 호환 개발 경험이 있으신 분
• Live Streaming(HLS, RTSP 등)에 대한 이해 및 개발 경험 있으신 분
• 오픈소스 분석이나 최신 기술 논문 등의 자료를 이해, 구현한 경험이 있는 분
• WebView기반의 Hybrid 앱 개발 경험이 있는 분
• Clean Architecture, MVVM, MVI, MVP 아키텍처 패턴에 대한 이해도가 있으신 분","경력
경력 3~10년","Android OS
Java
Kotlin
AWS",https://www.jumpit.co.kr/position/16975,"• 성과급 지급(연1회)
• 장기근속자 포상(3/6/9년차에 포상금 및 휴가 지급)
• 생일자 포상(기프티콘 지급)
• 건강검진비(20만원 상당)
• 통신비(부서별 3~5만원 한도까지)
• 도서/교육비(연100만원 한도내)
• 주차장 지원 
• 명절 상여금
• 간식서비스 등"
