회사명,지원기간,공고명,직무내용,자격요건,우대조건,경력조건,기술 스택,출처 URL,복지
에이스랩,"마감일
상시",[경력] 자율주행 PM,개발 PM,"[경력]
• 전략/기획/매니지먼터 경험 5년 이상
• 능숙한 의사소통 능력
• R&D 프로젝트에 대한 이해","• 자율주행 시스템에 대한 전반적인 이해
• 제품 양산 프로세스 경험자
• 프로젝트 매니지먼터 경험자","경력
경력 5~10년","Asana
Notion
Microsoft Office 365",https://www.jumpit.co.kr/position/14254,"[개발에만 몰두하도록 돕는 업무 환경]
• 자율 복장
• 역삼-선릉 걸어서 10분 이내
• 주5일 유연근로제 
• 최고사양 장비 지원 

[일하는 것만큼 중요한 쉼]
• 라운지와 수면실 운영
• 스타벅스, 폴바셋 원두커피와 과자, 음료수 등 간식 무제한 제공
• 자유로운 연차 사용
• 회사 리조트 지원 (대명, 한화, 마리나베이) 
• 직원 휴가비 지원 (한국관광공사) 
• 5년 근속 시 3주의 refresh 휴가

[함께 자라는 회사와 팀원]
• 직무능력 성장을 위한 교육과 세미나, 도서 전액 지원
• 직원 특허 출원/등록 시 포상금 지급
• 신입사원 1:1 멘토링 제도 운영
• 성과에 따른 인센티브 지급

[회사 밖 삶을 지원하는 에이스랩]
• 명절과 생일 선물 지급
• 건강검진 지원
• 경조사 지원 (휴가, 화환, 경조금)
• 전직원 상해보험 가입

[그 밖에도 .. ]
• 내일채움공제 등 정부지원 적극 지원
• 급여일 점심시간 2시간
• 동료 추천 시 사내추천포상금 지급 
• 퇴직연금 운영
• 주차장 월 정기권 50% 지원
• 운전면허증 취득 시 학원비 50% 지원
• 전동퀵보드 월정기권 지원"
엑스포럼,"마감일
2023-07-28",데이터드리븐 비즈니스 디벨롭 프로젝트 리더(PL),개발 PM,"• 웹에 대한 전반적인 개발 및 DB 설계 능통자
• 프로젝트 분석/설계 및 프로젝트 리딩/개발이 가능한 분
• 개발 경력 10년 이상이면서, 팀장급 이상 경력 3년 이상","• 非개발직 실무자와의 원활한 커뮤니케이션이 가능한 분
• 강한 책임감과 추진력으로 프로젝트와 개발 조직을 이끌 수 있는 분
• 팀원에 대한 능동적인 코칭 및 피드백이 가능한 분
• 非개발社의 디지털 전환을 도모할 자신이 있는 분
• IaaS, PasS, 혹은 On-Premises에 대한 사용 및 구축이 가능한 분
• PL(PO)로서 제품을 직접 처음부터 끝까지의 (기획, 개발, 런칭, 고도화) 단계를 이행한 경험 보유자","경력
경력 10~20년","Java
Spring Boot
Python
Django
Node.js
ExpressJS
PostgreSQL
MariaDB
React
Vue.js",https://www.jumpit.co.kr/position/17423,"• 본사 내 카페 HOWS Seoul 50% 할인
• 시차출퇴근제 ( 9 to 6 / 10 to 7 선택 )
• 법인차량 ( 외근 / 출장 시 )"
예써,"마감일
상시",푸드테크 CTO 개발 총괄,개발 PM,"• 개발 경력 최소 10년 이상으로 조직 리딩 경험
• AWS 운영 경험
• 자료구조, 네트워크 등 지식 경험을 보유
• 기술 자체 뿐만 아니라 고객 만족과 사업적 성과에 대한 높은 관심","• POS 또는 푸드테크 분야 개발 경험
• 대용량, 실시간 데이터 처리 아키텍처 구축 경험
• PM 경험","경력
경력 10~20년","Android OS
iOS
AWS
Kotlin
Swift
Windows
C#
Spring",https://www.jumpit.co.kr/position/12214,"• 점심 식사 제공
• 간식 항시 구비
• 영문 호칭
• 칼퇴 문화
• 자기개발비 지원"
비바이노베이션,"마감일
상시",[착한의사] 개발팀(팀장급),개발 PM,"• 개발 경력 6년 이상 혹은 그에 준하는 실력이 있으신 분
• 강한 책임감을 바탕으로 서로 다른 기능적 조직이 협업하는 환경에서 개발 조직을 이끌어본 경험이 있으신 분
• Python/Node.js 등 한 가지 이상 스크립트 언어와 해당 언어의 프레임워크 활용 역량이 있으신 분
• RDB에 대한 높은 이해 및 SQL 개발 역량이 있으신 분
• 비즈니스 기능 요구 사항을 개발자가 실현 가능한 기능 명세로 전환할 수 있는 역량이 있으신 분
• 협업 부서와의 원활한 커뮤니케이션 능력을 갖고 계신 분","• 컴퓨터 공학 및 관련 분야 학사 학위 소지자
• 네트워크 및 데이터 보안에 대한 높은 이해가 있으신 분
• 유니콘 스타트업 및 중견 IT 기업 근무 경험이 있으신 분
• Devops 개발 경험 및 운영 경험이 있으신 분
• 의료 및 헬스케어 기업에서 경험이 있으신 분
• 스타트업 및 애자일 업무 방식에 대한 경험이 있으신 분","경력
경력 6~15년","Python
Node.js
SQL",https://www.jumpit.co.kr/position/15791,"1) 근무환경
• 정규직(수습 3개월)
• 주 5일제(월~금)
• 08:00~11:00 자율 출근
• 자율 복장

2) 복지혜택
• 자기계발비 지원(원하는 강의 또는 도서 신청)
• 장비지원금(30만원) 지급
• 점심식대(1만원) 지원
• 야근시 야근 식대 및 택시비 지원
• 음료 및 간식 제공(원하는 간식 신청)
• 건강검진비 지원
• 휴가비 지원
• 명절 포상금 및 선물 지급"
한솔로지스유,"마감일
2023-07-19",풀필먼트 시스템 구축 PM 경력 채용,개발 PM,"• 물류시스템(OMS, WMS, TMS, FMS 등) 설계/구축 혹은 운영, 개발 프로젝트 관리 경험자로 경력 5년 이상의 과,차장급 
• 시스템 프로젝트 개발PM 경험자 
• 물류(풀필먼트) 및 이커머스 사업에 이해도가 있는 자","• 다양한 이해관계자와 커뮤니케이션 경험이 있는 자 
• 시스템 기획, 물류관련 프로젝트 유경험자 
• 대기업 또는 대형 SI물류시스템 구축 및 컨설팅 경험자","경력
경력 5~10년",SW,https://www.jumpit.co.kr/position/17487,"• 의료비 지원
• 자녀학자금 지원
• 창립기념 선물대 지급 
• 경조사 지원
• Refresh 휴가
• 건강검진
• 장기근속 시상
• 사내 교육 제공
• 기숙사 지원
* 단 인사규정에 의거하여 적용됨"
알피니언메디칼시스템,"마감일
2023-07-31",[일진그룹 계열사] 선행개발(팀장)/Software 선행개발 채용,개발 PM,"• 학력 : 학사 이상(컴퓨터 및 소프트웨어 관련 공학과) 
• 경력 : SW개발 관련 업계 10년 이상(책임~수석) 
 - 다양한 프로그래밍 언어(C++, C# 등) 경험 
 - SW아키텍처 및 디자인패턴 경험 
 - 프로젝트 관리(일정, 예산 및 자원할당) 및 팀 관리 리더십 
 - 문제해결력, 의사소통(기술자 및 비기술자) 및 테크니컬 라이팅 능력","• 석사 이상(컴퓨터 및 소프트웨어 관련 공학과) 
• 초음파 의료기기 업종 경력자 
• 팀장 경험자","경력
경력 10~20년","SW
C#
C++",https://www.jumpit.co.kr/position/16916,"• 휴가/교육 : 자유로운 연차휴가, 창립기념일 휴무, 시차출퇴근 운영, 사외교육 지원
• 선물/지원 : 생일자, 장기근속자 선물, 명절 선물(설/추석), 자녀학자금(고등학교, 대학교), 건강검진
• 포상 : 일진그룹포상(공로상, 특별상 등), 우수사원포상, 장기근속포상
• 식사/교통 : 사내식당 식사제공, 카페테리아/직원 라운지, 심야 택시비 지원, 카풀 지원금
• 경조사 : 경조금 및 경조휴가, 경조화환, 장례물품 지원
• 여가활동/기타 : 피트니스센터 운영, 사내 동호회 지원, 조직활성화비 지원"
더이앤엠,"마감일
상시",백엔드팀,개발 PM,"• 직급 : 팀장급
• 필요경력 : 10~20년 개발 경력
• 대용량 서비스 운영 경험 보유
• Classic ASP 개발 경험 보유
• JAVA 개발 경험 보유
• Kubernetes 운영 경험 보유","• 동영상 스트리밍 서비스 개발 경험하신 분
• Git을 통한 형상관리 경험하신 분
• CI/CD 구축 및 운영 경험하신 분
• API서버 개발 경험하신 분
• 각종 웹 서버관리 경험하신 분
• 다양한 개발언어 구현 가능하신 분","경력
경력 10~20년","Classic ASP
MSSQL
JavaScript
Java
Spring Boot
Kubernetes
OAuth2
Git",https://www.jumpit.co.kr/position/15727,"[복지 및 문화]
• 남들 일할 때 우리는 휴식
　- 주 4.5일, 주 35시간 근무
　- 금요일 오후 조기 퇴근
• 눈치 보지 말고 퇴근하자
　- 야근 없는 문화 추구(어쩌다 야근 시 교통비 지원)
• 밥은 먹고 일하자
　- 식사 대용 시리얼 및 우유 제공
　- 취향 존중! 점심 식대 지원
　- 어쩌다 야근 시 석식 지원
• 음료는 회사가 책임 진다
　- 사내 카페에서 다양한 음료 무제한 무상 제공
　- 카페테리아에 캡슐 커피와 차 및 탄산음료 항시 제공
• 열심히 일한 자 여 떠나라
　- 자유로운 연차 사용 및 사용 장려
　- REFRESH 휴가 및 휴가비 지원(연차 외 별도 부여)
• Level UP 지원
　- 자기개발비 지원
　- 부서활동비 및 팀별 워크샵 지원
　- 직원 휴게 공간 구비
• 자녀 및 본인 학자금 지원
　- 자녀 학자금 지원(미취학~대학교 까지)
　- 본인 대학교, 대학원 등 학자금 지원
• 기쁨은 함께 하면 두배
　- 생일자 상품권 지급 및 조기퇴근
　- 결혼기념일 케익 및 상품권 지급
　- 가족의 날 조기퇴근
　- 졸업자 축하선물 및 휴가 지원
　- 경조금 및 경조휴가 지원
　- 출산휴가 및 육아휴직 지원
　- 자녀 출산/첫돌 축하금 및 휴가 지원
• 장기근속, 우수가원,인재추천 포상
• 설,추석 명절 임직원 선물 지급
• 매출액 및 성과별 인센티브 지급
• 임직원 건강 지원"
클라우다이크,"마감일
상시",클라우드 기반 B2B SaaS 개발 매니저/팀장,개발 PM,"• 개발 관리 경력 5년 이상
• 영어로 의사소통 가능한 분
• 클라우드 기반 지식 보유 (예: VM, Object storage, No-SQL)","• 개발 팀장 경력 우대
• CTO 경력 최우대
• B2B SaaS 개발 경력 우대
• 영어 능통자","경력
경력 5~20년","Python
Docker Cloud
React
JavaScript
NoSql",https://www.jumpit.co.kr/position/2226,"• 유연한 출퇴근 및 점심 제공
• 일정 자격요건 충족시 스톡옵션 제공
• 선택적 재택근무 가능
• 해외 프로젝트 기회 많음 (해외 개발자들과 협업)"
다임리서치,"마감일
상시",프로젝트 매니저(솔루션 구축),개발 PM,"• 산업 표준 및 SW 기능에 대한 이해를 바탕으로 고객 요구사항 충족, 이슈 해결을 주도적으로 수행하실 수 있는 분
• 논리적이고 유연한 사고로 개발 팀 등 유관 부서와의 협업을 위한 원할한 커뮤니케이션 역량을 보유한 분
• 열정과 성실성, 진취적인 사고방식을 갖추고 글로벌 산업 현장에서 자사 솔루션 구축 업무를 리딩하실 수 있는 분
• 새로운 기술/지식 습득에 적극적으로 임하시는 분
• 스타트업 문화에 대한 이해도가 높고, 주도적으로 업무에 임하시는 분
• 공동 목표를 가진 팀원들과 적극적으로 소통하며 업무에 임하시는 분","• 영어 / 일본어 / 중국어 중 1개 이상 언어로 소통에 어려움이 없으신 분
• 전산 관련 전공, 개발 업무 이력 등으로 SW 기술 분야에 대한 이해도가 있는 분

[선호 인력 예시]
• 기본적으로 공장자동화 분야에서 SW 구축 프로젝트를 진행해 보신 분을 선호하나, 다른 산업 분야라도 아래와 같이 SW 솔루션을 현장에 구축해 보신 분은 좋습니다.
• 빌딩 관리 시스템 SW 솔루션 구축 PM
• 항만 관리 시스템 SW 솔루션 구축 PM
• 공항 관리 시스템 SW 솔루션 구축 PM
• 대중교통 관리 시스템 SW 솔루션 구축 PM","경력
경력 3~5년","C#
React
Python",https://www.jumpit.co.kr/position/11784,"• 서울 강남 서초역 도보 3분 거리에 위치한 오피스
• 시차출퇴근제 사용 (일 8시간 근무, 오전 7~10 사이 자율 출근)
• 최고 사양의 개발 노트북과 모니터 제공
• 점심 및 야근 식사 지원, 심야 택시 지원
• 케익, 치킨, 피자 등 맛있는 간식과 함께, 직원들 간 화합을 위한 다과회 진행 (매월)
• 생일 축하! 생일 직원에게 상품권제공 
• 건강도 챙겨가며 일해요, 지정병원 종합건강검진 제공 
• 스낵바 제공 (캡슐커피, 스낵, 음료 등 무제한 제공)
• 우리 회사는 직원들의 문화 생활을 지원해요. 팀단합문화활동비 지원! 
• 글로벌시대! 외국어 수강비 지원! (매월 10만원)
• 사이닝 보너스 및 스톡옵션 협의 가능"
콘센트릭스서비스코리아,"마감일
상시",이커머스 개발자 PM/PL,개발 PM,"• 대졸 이상
• 웹/이커머스 등 디지털 채널 구축,운영 경험자
• PL의 경우, 개발 실무 겸직 가능자","• IT 플랫폼 서비스 또는 SI 프로젝트 PM/PL 경력
• PL의 경우, 개발 실무 겸직 가능자
• 이커머스 또는 관련 서비스 기업 경험","경력
경력 1~20년","Git
Java
Oracle
Spring",https://www.jumpit.co.kr/position/6177,"콘센트릭스는 아래와 같은 혜택을 구성원들과 함께 나눕니다 :)

• 영어교육비 매월 10만원 지원
• 종합/일반 건강검진 지원
• 독감예방접종
• 명절선물지급
• 경조금, 경조휴가 지원
• 연장근무 저녁식대 지원
• 연장근무 택시비 지원
• 우수사원 및 장기근속자 포상
• 단체상해보험가입
• 주택대출이자지원
• 인센티브 지급
• 사내추천시 보너스 지급"
오픈소스컨설팅,"마감일
상시",개발실장,개발 PM,"• 관련 경력 10년 이상
• 컴퓨터 공학 학위 및 IT관련 제품 개발 리딩 업무 경력 3년 이상
• 클라우드, IoT, 운영체제, 미들웨어 전반적인 아키텍처 설계 경험","• 자바, 파이썬 개발 경험, 클라우드 사용, 인터페이스 연계 경험자 우대
• 클라우드, 빅데이터, IoT, 오픈소스에 대한 폭넓은 이해
• 엔터프라이즈 B2B, SaaS 제품 개발 경험","경력
경력 10~20년","Jira
Confluence
Java
Python
BigData",https://www.jumpit.co.kr/position/12523,"오픈소스컨설팅은 구성원들의 건강하고 행복한 삶을 지향합니다.

• ""우리에게는 놀금이 있다"" : 격주 금요일 휴무
• ""월요병? 그게 뭐지?"" : 월요일 10시 출근
• ""풍요로운 워킹맘, 워킹파더"" : 육아포인트 월 20만원
• ""태어나줘서 고마워요."" : 생일 2시간 조기 퇴근제(본인/배우자)
• ""새로 합류한 당신을 진심으로 환영해요."" : 웰컴키트 제공
• ""열심히 일한 당신, 떠나라!"" : 야간/주말 근무 시 대체휴가
• ""먹방, 여행까지 내 맘대로"" : 연간 360만원 복지포인트
• ""통신비, 걱정말아요!"" : 전 직원 휴대폰 사용료 지원(월 7만원)
• ""맥북도 다 된다그램!"" : 350만원 한도 노트북 선택 구매(개발/엔지니어 경력직 기준)
• ""369안식휴가"" : 3년마다 휴가 및 포상금
• ""당신의 건강한 올해를 위해"" : 연 1회 전 직원 종합건강검진 지원
• ""직원은 회사가 지킨닷"" : 기업보험(상해/재해)가입
• ""건강은 소중하니까!"" : 매일 다른 메뉴로 아침식사 제공
• ""피곤한 '몸'에는 이'친구'가 제격"" : 안마의자
• ""읽고싶은 책은 마음껏 신청해봐"" : 도서비 지원(기술)
• ""당 떨어질 땐 주전부리"" : 커피, 견과류, 스낵 제공
• ""모두의 돌잔치"" : 입사 1주년 기념 휴가 및 상품권
• ""업무 스킬 레벨업"" : 직무 관련 교육비 지원
• ""출근 시간 내가 정해요"" : 시차 출퇴근제 운영(8~10시)
• ""시간이 소중한 당신을 위해"" : 2시간 단위 휴가 사용
• ""열심히 일한 당신 떠나라"" : 리조트 법인 회원가 이용"
오지,"마감일
상시",Tech Lead,개발 PM,"• 규모가 있는 프로덕션 시스템을 개발하고 유지해 본 경험을 보유하신 분
• 개발 조직 리딩 경험을 보유하신 분
• 블록체인 서비스 개발 경험(EVM 기반)을 보유하신 분
• 새로운 툴과 기술을 빠르게 캐치할 수 있는 지적 호기심을 갖추신 분
• 지속적으로 코드 퀄리티 및 개발자 경험을 개선하고자 하는 의지가 있으신 분","• 프로덕트 기획 단계부터 대규모 유저 확보까지 A-to-Z를 경험해보신 분
• 스타트업에서의 개발 경험 및 개발팀 리딩 경험을 보유하신 분
• 암호화폐 및 NFT에 대한 관심, 지식, 거래 경험, 유관 업종 종사 경험을 보유하신 분
• 동료와 함께 성장하며 지식을 공유하는 스타트업 문화를 좋아하시는 분","경력
경력 5~10년","Blockchain
Solidity
Next.js
PostgreSQL
GraphQL
Java",https://www.jumpit.co.kr/position/13381,"• 개인 장비: 3년마다 총 300만원 상당의 업무 장비 지원
• 식사, 간식: 야근 시에 저녁 식대 제공
• 연차, 휴가: 자율 휴가제
• 보험, 의료: 4대 보험
• 통근, 교통: 야근 시에 택시비 지원
• 성과급: 성과에 따라 인센티브 혹은 스톡옵션/토큰 지급 협의"
펀진,"마감일
상시","팀장(개발팀) 채용 (사업분야: AI, IoT, MLOps)",개발 PM,"• 기본적인 코드리뷰 및 진도관리가 가능하신 분
• 개발조직 리드 경험이 있으신 분
• 학력 : 학력무관
• 경력 : 경력 10년","• 사내 타 부서간 협업 및 커뮤니케이션 리딩능력 우수자
• 컴퓨터비전 분야 근무경력 5년 이상
• 딥러닝 프로젝트 수행 경험자 우대","경력
경력 10~20년","Git
Microsoft Office 365
AI/인공지능
MachineLearning",https://www.jumpit.co.kr/position/16875,"• 휴무·휴가·행사
- 주5일제, 연차제도, 월차제도, 경조휴가, 반차제도, 육아휴직, 노동절 휴무, 창립일 행사

• 보상·수당·지원
- 스톡옵션, 퇴직금, 경조금, 인센티브, 장기근속 포상, 도서 구입비 지원

• 사내제도·성장
- 자격증취득지원
- 자유복장, 자유로운 연차사용
- 도서구입비 지원
- 교육비 지원
- 사내동호회 운영

• 사내시설
- 휴식공간, 카페테리아"
일렉트로닉아츠코리아,"마감일
상시",[Unannounced Project] Development Director(개발PM),개발 PM,"• 온라인 게임에 대한 관심과 이해
• 모바일 게임 출시 또는 그에 준하는 SW 개발 프로젝트 관리 경험
• 탁월한 커뮤니케이션 능력
• Jira, Confluence, Notion 혹은 그에 준하는 프로젝트 관리 툴 사용 경험
• 탁월한 논리력, 분석력 및 문제 해결 능력
• 8년 이상 이상의 소프트웨어 개발 관리/리드 경험 (Project Manager, Program Manager, Producer 혹은 그에 상응하는 업무)","• 탁월한 리포트 작성 능력
• 비즈니스 수준의 영어 구사 능력
• 컴퓨터 공학 등 게임 개발 실무와 관련된 전공
• Cross functional 조직 혹은 대규모 프로젝트/서비스 리드 경험
• 리소스 및 예산 관리 능력
• 글로벌 IT 기업 피플매니저 경험","경력
경력 8~13년","Jira
Notion
Confluence",https://www.jumpit.co.kr/position/13887,"• 연 17일의 연차휴가
• 일주일간의 크리스마스 유급휴가 
• 단체상해보험 및 건강보험료 100% 지원
• 외국어 등 각종 교육관련 비용 지원
• 헬스장, 요가 등 피트니스 비용 지원
• 자사주식 구매 제도
• 선택적 복리후생 포인트 제도
• EA 게임 구입비용 지원
• 콘솔게임기기 구입 비용 지원
• 사내 동호회 활동 지원"
씨케이브릿지,"마감일
상시",웹 풀스택 개발자 / 개발PM,개발 PM,"• 경력 : 경력 3년 ~ 20년(연구원, 팀장급)
• (주업부) 이커머스 플랫폼 개발 / (서브)고객관리 시스템 개발 / (서브)가전제품 PCB 연동 프로그램 개발 등
• 관련 경력자 우대
• 기타 필수 사항
- 해당직무 근무경험",• 개발 팀장급 우대,"경력
경력 3~20년","Java
JavaScript
Python
HTML5
MySQL
TypeScript
PCB",https://www.jumpit.co.kr/position/17198,"• 퇴직연금, 인센티브제, 장기근속자 포상, 우수사원포상, 퇴직금, 
• 각종 경조사 지원, 성과급, 야근수당, 휴일(특근)수당, 연차수당, 
• 회의실, 야간교통비지급, 주차장제공, 자회사 제품할인, 
• 업무활동비 지급, 4대 보험, 사무용품 지급, 주 52시간제 준수"
알스퀘어,"마감일
2023-07-31",[알스퀘어] Technical Product Manager (TPM),개발 PM,"• 개발팀 리드 경력 10년이상
• 다양한 팀과 수평 관계로 조화롭게 협업하며 과제를 리드할 수 있는 분
• 개발팀장에 준하는 폭넓은 개발 실무 및 관리 경험","• Big DATA 분석이나 AI 관련 제품 개발 경험
• 수평적 업무 문화에서 팀웍 경험
• 온라인(모바일) 서비스 출시 경험
• 부동산 중개 관련 서비스 개발 참여 경험
• SW 개발 실무 경력","경력
경력 10~20년",SW,https://www.jumpit.co.kr/position/12471,"“RSQUARE는 최고의 서비스 제공을 위해 긍정적 가치제공과 다양한 지원을 진행 중 입니다”

1. 투명한 기회제공& 도전에 대한 지원
우리는 학력, 경력, 연령 등 스펙이 아닌, 성장잠재력/역량/전문성에 초점을 둔 인재를 선별 하고 있으며 최고의 성과를 내기위해 실패를 두려워하지 않고 모든 구성원들의 도전을 아낌없이 지원합니다.

2. 최고의 성장& 최고의 동료
업계 최고의 동료들과 협업, 대내외 교육을 통해 전문가로 성장하고 있습니다.
개인의 성장을 아낌없이 지원하며, 신뢰와 협력을 바탕으로 최고의 동료들과 함께하고 있습니다.

3. 공정과 협업& 자율과 소통
공정한 성과 보상을 바탕으로 더 나은 성과를 낼 수 있게 체계적 업무시스템을 지원합니다. 최고의 성과를 달성하기 위해 유연근무제, 재택근무 등을 지원하며 전사 워크샵, 티타임, 동호회 활동을 통해 자유로운 소통을 진행하고 있습니다.


“RSQUARE는 매년 다양한 복리후생을 제공, 업데이트 하고 있습니다.”
 
• 연말연시 리프레시 – 매년 12/25~ 다음해 1/1 까지 유급휴가 제공 
• 식대 – 매월 20만원 지원 (비과세)
• 교통비 – 늦은 퇴근 시, 발생비용 전액 지원 
• 패밀리데이 – 매월 마지막 주 금요일 오전 근무
• 생일 반차 찬스 – 생일을 맞은 직원에 유급 반차 제공
• 조직문화 활성화 비용 – 회식, 워크숍 비용 전폭 지원
• 전사 경영성과급
• 장기근속 / 프로젝트 보상휴가
• 유연출근제"
업템포글로벌,"마감일
상시",[초고속 성장 기업] 개발 PM 모집,개발 PM,"• S/W 개발자/기획자/디자이너/BD 또는 PM/PL 경력: 3년 이상
• 프로세스 및 문서작성, 관리가 가능하신 분
• Github, AWS에 이해도가 있으신 분
• 데이터/이슈 분석 및 리포팅이 가능하신 분
• SW 아키텍처와 프로젝트 수행 방법론에 대한 이해도가 있으신 분","• 영어 또는 베트남어로 소통 가능하신 분
• 커뮤니케이션 능력이 우수하신 분
• (장기) 출장 가능자
• DNA 및 직간접적인 스타트업 경험","경력
경력 3~8년","React
Vue.js
React Native
MySQL
Node.js
AWS
MongoDB
Git",https://www.jumpit.co.kr/position/10702,"• 팀원 중심의 기업 문화
• 팀원에게 주도권 부여
• 4대보험 가입, 월/연차 제도 (공통사항)
• 성과금 별도 (팀과 개인의 기여도에 따른 인센티브)
• 탄력 근무제
• 초고속 승진 (퍼포먼스에 따라 상이함)
• 스톡옵션, 스핀오프 창업 지원 (퍼포먼스에 따라 상이함)"
와이즈넛,"마감일
상시",솔루션 컨설턴트,개발 PM,"• 경력 5년 ~ 경력 20년 (최소 4,500만원 ~ 최대 8,000만원)
• 정보처리기사 
• 프로젝트관리(PL/PM) 경력 5년이상 또는 Java Programming 또는 Springframework 경력 5년이상 
• Computer Science 에 대한 이해","• System, solution consulting 관련 경험 
• 아키텍쳐, DB, 데이터모델링 설계 및 개발 경험 
• 머신러닝/언어처리 관련 사업관리 혹은 개발경험 
• 프로젝트 관리(PM/PL)","경력
경력 5~20년","Java
Spring Framework
MachineLearning",https://www.jumpit.co.kr/position/2428,"• 자기계발 프로그램
- 직무역량 교육비지원
- 도서구입비 지원
- 외국어교육지원

• 건강관리 지원
- 단체보험
- 종합건강검진

• 워라밸 업무환경
- 유연근로제 실시
- 1시간단위 연차사용
- 샌드위치휴일 전사휴무

• 생활편의 지원
- 100만원 선택적 복리후생제도 운영
- 직원 주택대출제도
- 생일자 문화상품권
- 어버이날 감사 카네이션&케익 배송

• 워킹맘/워킹대디 복지
- 결혼축하금 350만원
- 출산전단축근무
- 태아검진시간 지원
- 모성보호 특별휴가 10일
- 출산휴가&육아휴직 지원"
앤서스랩코리아,"마감일
상시",[Poker] Project Manager for Development,개발 PM,"• 개발 Project Manager 경력이 3년 이상인 분
• 소프트웨어 개발 관련 프로젝트 관리 툴 사용에 익숙한 분
• 시스템 자동화에 대한 높은 이해가 있는 분
• 제품의 가치성, 안정성에 대한 책임감과 의무감을 지닌 분
• 1개 이상의 Game을 포함한 Product의 개발 진행 경력 및 라이브 런칭/운영 관리 수행 경험이 있는 분
• 영어(Written)가 능숙한 분","• Fluency in English (verbal, written)","경력
경력 3~10년","Jira
Confluence
SW",https://www.jumpit.co.kr/position/13347,"[구성원분들의 삶을 든든하게 지원해드려요]
[Benefit]
• 💳Life Style에 맞추어 사용할 수 있는 복지포인트를 지원해 드려요.(연 250만원)
• 🍱 회돈회산 점심, 저녁을 일일 최대 30,000원까지 지원해 드려요.
• ☕매일 아침 조식 서비스와 스낵바 & 음료를 무제한으로 이용하실 수 있어요.
• 💌1년에 한번 오는 생일, 축하의 마음을 담아 상품권 15만원을 드려요.
• 🍖명절엔 역시 고기! 최고급 투뿔 AA++ 한우를!! 집 앞까지 배송해 드려요.
• 💻업무를 위해 필요한 최신형 장비를 지원해 드려요.
• 👨‍👧‍👧와글와글~ 조직 활성화를 위한 비용을 매월 지원해 드려요.(월 11만원 + α)
• 💑🏻일과 동료를 알아가는 시간! 워크샵 비용을 1인당 연 40만원을 지원해 드려요.
• 🤹🏻‍♂️동료들과 함께하는 슬기로운 취미 생활을 지원해 드려요.(동호회 1인, 월 최대 10만원)
• 🤼‍♀️알고보니 내 친구가 인재?! 사내 인재추천시 추천금을 최대 1,500만원 까지 지급해 드려요.
• ⏱️시간 단위 연차 제도로 자유롭게 연차를 사용해요! 남은 연차는 모두 수당으로 지급해 드려요.
• 📚성장을 위한 교육비 연 200만원을 지원해 드려요.
• 📖직무와 관련된 도서비를 무제한으로 지원해 드려요.
• 👩‍💻직무 도서 외 e-book 서비스를 지원해 드려요.(Feat. 밀리의 서재)
• 📑단체상해보험을 지원해 드려요.(본인 + 가족 1인 지원)
• 🏣매년 100만원 상당의 대학병원 검진 & 각종 예방 접종을 지원해 드려요.
 (본인 + 최대 가족 2인 검진 지원)
• 💊전문 심리 상담 서비스를 지원해 드려요.(1인, 연간 최대 5회 상담 지원)
• 🚛이사하는 날 이사 휴가를 지원해 드려요.
• 🎎인생의 기쁨과 슬픔을 함께 나누어요. 각종 경조사 비용을 지원해 드려요.
• 🚖안전한 귀가를 위해 저녁 11시 이후 퇴근 시 택시비를 전액 지원해 드려요.
• 🚗장거리 출·퇴근을 위한 주차비를 지원해 드려요.
• 🎁환영하는 마음을 가득 담아 Welcome Kit 를 지급해 드려요.
※ 각종 복리후생 제도는 구성원들의 니즈에 따라 변경될 수 있습니다.

#지원 응답이 빠른 기업 #인센티브 #유연근무제 #맛있는간식냠냠 
#맥북으로개발 #수평적 조직 #자유복장 #반바지/슬리퍼OK #도서구입비지원 #택시비지원"
